	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap
177	[CLS] hans navn er john lee hooker, født 22. august 1917 i bluesmusikkens hjemstat mississippi. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 9 -100 16 -100 16 -100 -100 18 18 18 -100 18 18 -100 18 18 -100 -100 18 -100 0 -100 -100 18 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 9 16 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0508 0.1583 0.0139 0.0066 0.5086 0.3881 0.0668 0.0073 0.0674 0.5179 0.1072 0.0000 0.0009 0.0072 0.0000 0.0020 0.0020 0.0019 0.0001 0.2379 0.0376 0.0703 0.0114 0.0139 0.0819 0.0069 0.0067 0.0000 0.0048 0.0003 0.0003 0.0006 0.0007 0.0005 0.0003	0.2459 0.7041 0.1002 0.0504 0.9487 1.0256 0.2891 0.0564 0.2965 0.9050 0.4204 0.0002 0.0080 0.0499 0.0004 0.0163 0.0162 0.0144 0.0010 0.7285 0.2372 0.4000 0.0822 0.0919 0.3999 0.0515 0.0507 0.0000 0.0371 0.0025 0.0026 0.0051 0.0063 0.0047 0.0028	0.0015 0.0393 0.0084 0.0025 0.0214 0.0257 0.0070 0.0033 0.0070 0.0202 0.0096 0.0000 0.0001 0.0008 0.0000 0.0002 0.0002 0.0002 0.0000 0.0092 0.0165 0.0339 0.0039 0.0034 0.0180 0.0019 0.0021 0.0000 0.0008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0496 0.1699 0.0152 0.0069 0.5095 0.3944 0.0678 0.0096 0.0727 0.5237 0.1081 0.0000 0.0009 0.0072 0.0000 0.0020 0.0020 0.0019 0.0001 0.2379 0.0410 0.0892 0.0137 0.0163 0.1007 0.0103 0.0084 0.0000 0.0050 0.0003 0.0003 0.0006 0.0007 0.0005 0.0003
178	[CLS] og nok fik han først det afgørende gennembrud i 1989, hvor han fik en grammy for'the healer ', men elskere af eksempelvis johnny win [SEP]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 3 -100 18 18 3 13 -100 18 18 18 18 -100 18 18 9 -100 -100 16 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.2845 0.0061 0.1920 0.0042 0.0000 0.0000 0.0000 0.0000 0.0013 0.0000 0.0015 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0002 0.0000 0.0000 0.0046 0.3054 0.0043 0.0000 0.0000 0.0002 0.0276 0.2874 0.0227 0.2181 0.4791 0.4823 0.1118 0.0958 0.5404	0.8301 0.0384 0.4779 0.0256 0.0001 0.0001 0.0000 0.0002 0.0102 0.0001 0.0134 0.0000 0.0010 0.0001 0.0000 -0.0000 0.0002 0.0019 0.0000 0.0000 0.0328 0.7137 0.0324 0.0001 0.0000 0.0021 0.1623 1.1736 0.1516 0.8308 1.4561 1.3617 0.4632 0.4468 1.4126	0.0095 0.0002 0.0008 0.0001 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0002 0.0070 0.0006 0.0000 0.0000 0.0000 0.0043 0.0837 0.0060 0.0335 0.0845 0.0626 0.0121 0.0139 0.0467	0.2838 0.0059 0.1794 0.0039 0.0000 0.0000 0.0000 0.0000 0.0013 0.0000 0.0016 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0002 0.0000 0.0000 0.0045 0.3029 0.0046 0.0000 0.0000 0.0002 0.0284 0.3566 0.0284 0.2295 0.5080 0.5094 0.1165 0.0990 0.5450
179	[CLS] john lee hookers indflydelse pa andre musikere som sanger og især som guitarist har været intet mindre end monumental. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 9 -100 16 -100 16 -100 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 9 18 16 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0868 0.2116 0.7139 0.2032 0.0250 0.0597 0.3736 0.5716 0.1200 0.0002 0.0003 0.0006 0.0000 0.0000 0.0000 0.0000 0.0001 0.0011 0.0003 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1034 0.0053 0.0062 0.0065 0.0052 0.0031 0.0015 0.0008 0.0004	0.4002 0.8712 2.0608 0.7548 0.1628 0.3083 0.9047 1.2646 0.4656 0.0016 0.0030 0.0055 0.0001 0.0001 -0.0000 0.0002 0.0006 0.0094 0.0028 0.0006 0.0001 0.0000 0.0000 0.0003 0.0003 0.0000 0.4162 0.0389 0.0431 0.0455 0.0371 0.0237 0.0130 0.0071 0.0044	0.0038 0.0420 0.2146 0.0462 0.0108 0.0112 0.0226 0.0373 0.0091 0.0000 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0023 0.0006 0.0004 0.0003 0.0002 0.0001 0.0001 0.0001 0.0001	0.0872 0.2189 0.7668 0.2216 0.0349 0.0680 0.3810 0.5769 0.1205 0.0002 0.0003 0.0006 0.0000 0.0000 0.0000 0.0000 0.0001 0.0011 0.0003 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1040 0.0054 0.0063 0.0066 0.0052 0.0031 0.0015 0.0008 0.0005
180	[CLS] lee hooker opfandt den sejt, swingende boogie - guitarstil, som keith richards og guitaristerne francis rossi og ri [SEP]	-100 9 -100 16 -100 -100 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 18 18 9 -100 16 -100 -100 18 18 -100 9 -100 16 -100 18 9 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 9	0.0298 0.0586 0.3089 0.4217 0.1283 0.0347 0.0028 0.0007 0.0005 0.0000 0.0009 0.0003 0.0019 0.0032 0.0002 0.0002 0.0009 0.0028 0.0000 0.0001 0.0010 0.0008 0.0636 0.0112 0.0140 0.0000 0.0002 0.0001 0.1237 0.0842 0.2679 0.0452 0.0000 0.0950 0.3139	0.1759 0.2919 0.8952 0.7455 0.4219 0.1654 0.0213 0.0073 0.0047 0.0000 0.0078 0.0027 0.0155 0.0236 0.0021 0.0022 0.0088 0.0259 0.0002 0.0011 0.0082 0.0068 0.2700 0.0700 0.0850 0.0001 0.0022 0.0012 0.4693 0.3897 0.8647 0.2493 0.0003 0.4237 0.8111	0.0051 0.0109 0.0335 0.0063 0.0037 0.0017 0.0004 0.0002 0.0001 0.0000 0.0000 0.0000 0.0001 0.0002 0.0001 0.0001 0.0003 0.0015 0.0000 0.0000 0.0002 0.0001 0.0059 0.0016 0.0016 0.0000 0.0000 0.0000 0.0044 0.0105 0.0439 0.0142 0.0000 0.0100 0.0279	0.0335 0.0589 0.2960 0.4387 0.1361 0.0364 0.0029 0.0008 0.0005 0.0000 0.0009 0.0003 0.0021 0.0034 0.0002 0.0002 0.0010 0.0037 0.0000 0.0001 0.0010 0.0008 0.0635 0.0116 0.0145 0.0000 0.0002 0.0001 0.1278 0.0899 0.2819 0.0478 0.0000 0.0978 0.3105
181	[CLS] og hvad mere er : han opfandt stilen allerede først i 40'erne. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0649 0.0001 0.0026 0.0003 0.0001 0.0000 0.0000 0.0000 0.0001 0.0004 0.0000 0.0000 0.0001 0.0000 0.0140 0.0002 0.1854 0.0007 0.0000 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0003 0.0003 0.0003 0.0003 0.0003	0.3122 0.0009 0.0222 0.0031 0.0010 0.0001 0.0000 0.0002 0.0006 0.0038 0.0004 0.0000 0.0011 0.0000 0.0876 0.0019 0.5919 0.0070 0.0004 0.0005 0.0008 0.0007 0.0006 0.0007 0.0009 0.0012 0.0016 0.0020 0.0023 0.0026 0.0027 0.0028 0.0028 0.0027 0.0026	0.0027 0.0000 0.0008 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0011 0.0000 0.0159 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0657 0.0001 0.0027 0.0003 0.0001 0.0000 0.0000 0.0000 0.0001 0.0004 0.0000 0.0000 0.0001 0.0000 0.0142 0.0002 0.1882 0.0008 0.0000 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
182	[CLS] dansk kultur skal skabes, forvaltes, plejes og forkæles af os danskere. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 1 18 18 18 18 18 -100 18 18 -100 18 18 -100 18 18 1 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 9 16 18 18 18 18 18 18 18 9 18 18 6 18 18 15 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0652 0.7875 0.7576 0.1714 0.2146 0.0001 0.0000 0.0033 0.0000 0.0907 0.0835 0.0253 0.2616 0.3633 0.0524 0.2739 0.4449 0.0001 0.0004 0.0000 0.0000 0.0001 0.0002 0.0003 0.0002 0.0002 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003	0.3207 2.1282 2.2457 0.7841 0.9468 0.0006 0.0004 0.0234 0.0004 0.3157 0.3750 0.1270 0.8914 0.9685 0.2418 0.8725 1.2726 0.0006 0.0047 0.0005 0.0005 0.0013 0.0023 0.0024 0.0022 0.0022 0.0026 0.0030 0.0031 0.0030 0.0029 0.0028 0.0027 0.0027 0.0026	0.0030 0.1683 0.2253 0.0495 0.0847 0.0000 0.0000 0.0001 0.0000 0.0009 0.0089 0.0014 0.0360 0.0499 0.0069 0.0351 0.0868 0.0000 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0671 0.9250 0.9153 0.1947 0.2353 0.0001 0.0000 0.0033 0.0000 0.0910 0.0837 0.0253 0.2650 0.3692 0.0532 0.2800 0.4774 0.0001 0.0006 0.0001 0.0000 0.0001 0.0002 0.0003 0.0002 0.0002 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
183	[CLS] den er vores egenart og livsstil. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0664 0.0056 0.0028 0.0004 0.0002 0.0032 0.0000 0.0058 0.0000 0.2349 0.0055 0.0016 0.0027 0.0033 0.0018 0.0008 0.0004 0.0003 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003	0.3130 0.0437 0.0206 0.0039 0.0023 0.0242 0.0003 0.0443 0.0003 0.6456 0.0359 0.0123 0.0191 0.0229 0.0141 0.0068 0.0040 0.0034 0.0036 0.0040 0.0042 0.0043 0.0042 0.0041 0.0040 0.0037 0.0035 0.0033 0.0031 0.0029 0.0028 0.0027 0.0027 0.0026 0.0026	0.0025 0.0015 0.0003 0.0000 0.0000 0.0003 0.0000 0.0009 0.0000 0.0114 0.0005 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0671 0.0068 0.0029 0.0004 0.0002 0.0032 0.0000 0.0060 0.0000 0.2372 0.0055 0.0016 0.0027 0.0033 0.0018 0.0008 0.0004 0.0003 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
184	[CLS] det bedste vi har. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0634 0.0018 0.0008 0.0004 0.0001 0.0000 0.0942 0.0009 0.0003 0.0003 0.0002 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0003 0.0003 0.0003 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002	0.3027 0.0157 0.0077 0.0038 0.0013 0.0001 0.3376 0.0074 0.0026 0.0024 0.0020 0.0015 0.0013 0.0013 0.0016 0.0020 0.0025 0.0030 0.0033 0.0035 0.0035 0.0035 0.0033 0.0032 0.0030 0.0029 0.0027 0.0026 0.0025 0.0024 0.0024 0.0024 0.0024 0.0024 0.0024	0.0024 0.0005 0.0003 0.0001 0.0000 0.0000 0.0012 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0642 0.0021 0.0009 0.0004 0.0001 0.0000 0.0944 0.0009 0.0003 0.0003 0.0002 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0003 0.0003 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002
185	[CLS] i debatten tordnes der løs mod det kgl. teaters repertoire. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 -100 18 18 18 6 15 -100 -100 15 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0739 0.0009 0.0603 0.0314 0.0038 0.0007 0.0010 0.0002 0.0003 0.0169 0.0110 0.0000 0.0135 0.0858 0.0826 0.0000 0.1533 0.0055 0.0036 0.0061 0.0053 0.0022 0.0008 0.0004 0.0003 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003	0.3505 0.0085 0.2554 0.1969 0.0331 0.0073 0.0093 0.0024 0.0026 0.1153 0.0807 0.0005 0.0742 0.3055 0.3206 0.0003 0.5051 0.0397 0.0253 0.0384 0.0340 0.0165 0.0069 0.0040 0.0034 0.0036 0.0038 0.0039 0.0038 0.0035 0.0034 0.0032 0.0032 0.0031 0.0030	0.0031 0.0002 0.0029 0.0102 0.0019 0.0003 0.0002 0.0000 0.0001 0.0038 0.0045 0.0000 0.0006 0.0021 0.0037 0.0000 0.0052 0.0005 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0000 0.0000	0.0754 0.0011 0.0624 0.0364 0.0045 0.0008 0.0011 0.0003 0.0003 0.0175 0.0122 0.0000 0.0135 0.0855 0.0823 0.0000 0.1533 0.0056 0.0036 0.0061 0.0053 0.0022 0.0008 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003
186	[CLS] filmfolket jamrer sig over manglende bevillinger, mens forfatterne flar hovedet af hinanden. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 18 -100 -100 18 18 18 18 18 18 18 18 -100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0695 0.5158 0.0256 0.0195 0.0042 0.0012 0.0001 0.0000 0.0002 0.0001 0.0000 0.0001 0.0182 0.4928 0.1444 0.0491 0.0005 0.0554 0.0001 0.1975 0.0004 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0002 0.0002 0.0003 0.0003 0.0003	0.3402 1.6118 0.1799 0.1454 0.0375 0.0121 0.0009 0.0003 0.0024 0.0006 0.0000 0.0014 0.0964 0.7787 0.5380 0.2093 0.0046 0.2394 0.0010 0.5786 0.0044 0.0005 0.0007 0.0011 0.0014 0.0011 0.0008 0.0009 0.0011 0.0016 0.0021 0.0024 0.0026 0.0027 0.0028	0.0033 0.0907 0.0183 0.0156 0.0030 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0108 0.0110 0.0017 0.0001 0.0045 0.0000 0.0138 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0711 0.5515 0.0311 0.0238 0.0049 0.0014 0.0001 0.0000 0.0002 0.0001 0.0000 0.0001 0.0183 0.4951 0.1459 0.0494 0.0005 0.0550 0.0001 0.1981 0.0005 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0003 0.0003 0.0003
187	[CLS] samtidig kvier vi os ved at købe for dyre bøger, svigter biograferne og ser tv i stedet for at ga i teatret. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 6 6 15 15 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0222 0.0017 0.0015 0.0003 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0046 0.0040 0.0000 0.0001 0.0212 0.0006 0.2054 0.1124 0.5112 0.1557 0.0101 0.0011 0.0015 0.0065 0.0001 0.0313 0.0001 0.0449 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.1298 0.0151 0.0123 0.0029 0.0025 0.0004 0.0000 0.0001 0.0003 0.0000 0.0321 0.0296 0.0000 0.0013 0.1082 0.0052 0.5728 0.4340 0.8460 0.6196 0.0598 0.0106 0.0145 0.0520 0.0016 0.1732 0.0007 0.2484 0.0034 0.0003 0.0002 0.0002 0.0003 0.0004 0.0005	0.0009 0.0006 0.0006 0.0002 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0005 0.0009 0.0000 0.0000 0.0004 0.0000 0.0026 0.0092 0.0088 0.0178 0.0005 0.0003 0.0006 0.0023 0.0001 0.0033 0.0000 0.0070 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0216 0.0020 0.0015 0.0003 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0047 0.0041 0.0000 0.0001 0.0216 0.0006 0.2056 0.1132 0.5143 0.1599 0.0102 0.0012 0.0018 0.0075 0.0002 0.0340 0.0001 0.0548 0.0005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
188	[CLS] det er der for sa vidt ikke noget nyt i, bortset fra at kulturkrigen efterhanden har faet mere karakter af røde - kro - løjer end af seriøs [SEP]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 -100 -100 18 18 -100 18 18 18 8 -100 -100 -100 -100 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 8 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 0	0.0588 0.0031 0.0059 0.0045 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0079 0.0025 0.3689 0.6363 0.1205 0.0022 0.0004 0.0003 0.0014 0.0003 0.0004 0.0000 0.0001 0.0000 0.0175 0.0002 0.0609 0.0003 0.0292 0.0021 0.0009 0.1449 0.7183	0.3862 0.0303 0.0496 0.0379 0.0008 0.0007 0.0011 0.0001 0.0001 0.0002 -0.0000 -0.0000 0.0532 0.0210 1.2278 1.8440 0.6002 0.0198 0.0043 0.0031 0.0134 0.0032 0.0037 0.0003 0.0009 0.0005 0.0922 0.0016 0.2755 0.0032 0.1742 0.0187 0.0088 0.6088 2.1559	0.0352 0.0019 0.0009 0.0008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0004 0.0006 0.0587 0.1160 0.0313 0.0008 0.0001 0.0001 0.0003 0.0001 0.0001 0.0000 0.0000 0.0000 0.0004 0.0000 0.0049 0.0002 0.0065 0.0010 0.0004 0.0256 0.2272	0.0713 0.0046 0.0077 0.0056 0.0001 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0079 0.0026 0.4683 0.8419 0.1560 0.0026 0.0005 0.0003 0.0016 0.0003 0.0004 0.0000 0.0001 0.0000 0.0178 0.0002 0.0619 0.0003 0.0296 0.0022 0.0009 0.1479 0.7443
189	[CLS] selvfølgelig har den barokke udnævnelse af en ny skuespilchef pa det kgl. en vis underholdningsværdi, og sladder er jo heller ikke at foragte i et provins [SEP]	-100 18 18 18 4 -100 18 18 18 18 18 -100 18 6 15 -100 -100 18 18 18 -100 18 18 18 18 18 18 18 18 18 -100 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0004 0.0004 0.0001 0.0001 0.0050 0.0004 0.0633 0.0001 0.0003 0.0055 0.0888 0.0144 0.0005 0.0638 0.1776 0.2024 0.0002 0.0002 0.0006 0.0036 0.0094 0.0001 0.0001 0.0720 0.0023 0.0163 0.0012 0.0001 0.0000 0.0007 0.0007 0.0000 0.0001 0.0000 0.0031	0.0042 0.0035 0.0011 0.0009 0.0296 0.0034 0.2391 0.0011 0.0028 0.0389 0.3761 0.1074 0.0053 0.2328 0.5820 0.6467 0.0023 0.0019 0.0052 0.0252 0.0639 0.0006 0.0006 0.2702 0.0194 0.1069 0.0110 0.0008 0.0006 0.0067 0.0072 0.0001 0.0006 0.0005 0.0256	0.0001 0.0001 0.0000 0.0000 0.0004 0.0000 0.0034 0.0000 0.0001 0.0006 0.0127 0.0074 0.0002 0.0020 0.0130 0.0271 0.0001 0.0001 0.0002 0.0004 0.0020 0.0000 0.0000 0.0009 0.0005 0.0047 0.0006 0.0001 0.0000 0.0002 0.0003 0.0000 0.0000 0.0000 0.0007	0.0006 0.0006 0.0002 0.0001 0.0049 0.0004 0.0585 0.0001 0.0003 0.0055 0.0875 0.0169 0.0006 0.0578 0.2016 0.2031 0.0003 0.0002 0.0006 0.0036 0.0094 0.0001 0.0001 0.0705 0.0023 0.0171 0.0013 0.0001 0.0001 0.0007 0.0007 0.0000 0.0001 0.0001 0.0033
190	[CLS] det er den ene side af sagen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0637 0.0017 0.0037 0.0158 0.0062 0.0336 0.0005 0.0123 0.0002 0.3132 0.0032 0.0002 0.0003 0.0007 0.0007 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002	0.3049 0.0154 0.0297 0.0907 0.0409 0.1657 0.0046 0.0769 0.0017 1.0597 0.0274 0.0023 0.0030 0.0058 0.0057 0.0040 0.0031 0.0029 0.0030 0.0030 0.0030 0.0029 0.0029 0.0029 0.0030 0.0030 0.0030 0.0030 0.0030 0.0029 0.0028 0.0027 0.0026 0.0025 0.0025	0.0024 0.0005 0.0013 0.0020 0.0008 0.0033 0.0002 0.0018 0.0001 0.0499 0.0014 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0646 0.0020 0.0039 0.0159 0.0062 0.0336 0.0005 0.0124 0.0002 0.3299 0.0039 0.0002 0.0003 0.0007 0.0007 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003 0.0003
