batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
4675	0.5031	0.3747	77.6113	0.0021	0.1793	0.8710	25.3659	0.6059	0.5634	0.4214	0.5320	0.1655	0.3685	79.8322	0.0011	0.0011	0.0000	45.4577	-0.5233	-0.6419	-0.5678	-0.3075	0.0210	-0.3163	0.4837	0.7980	0.5397	0.8345	0.5434	0.8368	0.4338	0.7783	0.3257	0.6771	0.5956	0.8397
5100	0.5051	0.3783	77.6230	0.0021	0.1851	0.8727	26.9156	0.6134	0.5639	0.4384	0.5531	0.1247	0.3730	79.8398	0.0011	0.0011	0.0000	48.0565	-0.4767	-0.5876	-0.5402	-0.2508	-0.0023	-0.3555	0.4893	0.8061	0.5506	0.8391	0.5568	0.8480	0.4237	0.7726	0.3057	0.6577	0.5814	0.8420
5525	0.5091	0.3821	77.6402	0.0021	0.1814	0.8784	29.6634	0.6284	0.5671	0.4206	0.5559	0.0813	0.3468	79.8519	0.0010	0.0010	0.0000	50.1240	-0.4830	-0.6070	-0.5624	-0.2894	0.0089	-0.3690	0.5082	0.8114	0.5587	0.8401	0.5581	0.8419	0.4305	0.7799	0.2849	0.6402	0.6111	0.8372
5950	0.5423	0.4161	77.6691	0.0022	0.1860	0.8767	33.4457	0.6212	0.5793	0.4187	0.5799	0.0484	0.3497	79.8633	0.0009	0.0009	0.0000	54.6210	-0.4293	-0.5539	-0.5161	-0.2737	-0.0264	-0.3338	0.5165	0.8119	0.5843	0.8528	0.5954	0.8553	0.4743	0.8026	0.2652	0.6130	0.5781	0.8362
6375	0.5347	0.4016	77.6815	0.0022	0.1870	0.8787	36.2989	0.6297	0.5663	0.4442	0.5651	0.0333	0.3771	79.8728	0.0008	0.0008	0.0000	58.1562	-0.4097	-0.5253	-0.5294	-0.2470	-0.0019	-0.3360	0.5337	0.8184	0.5587	0.8468	0.5915	0.8550	0.4687	0.8077	0.2621	0.5987	0.6000	0.8448
6800	0.5372	0.4038	77.6959	0.0024	0.1961	0.8790	38.4199	0.6344	0.5749	0.4358	0.5435	0.0153	0.3675	79.8788	0.0008	0.0008	0.0000	60.1704	-0.4076	-0.5272	-0.5171	-0.2252	0.0339	-0.3391	0.5209	0.8230	0.5717	0.8515	0.5666	0.8485	0.4610	0.7910	0.2591	0.5920	0.5790	0.8395
7225	0.5213	0.3949	77.7133	0.0024	0.1948	0.8793	40.5597	0.6364	0.5648	0.4290	0.5814	0.0025	0.3351	79.8882	0.0007	0.0007	0.0000	63.2510	-0.3677	-0.4766	-0.4978	-0.1683	-0.0338	-0.3185	0.5482	0.8287	0.5867	0.8476	0.5754	0.8465	0.4406	0.7901	0.2634	0.5982	0.5612	0.8231
7650	0.5233	0.3905	77.7265	0.0024	0.1917	0.8812	44.0489	0.6406	0.5568	0.4551	0.5691	-0.0143	0.3425	79.8963	0.0007	0.0007	0.0000	66.2933	-0.3934	-0.5216	-0.5085	-0.2060	-0.0146	-0.3440	0.5594	0.8279	0.5816	0.8511	0.5751	0.8496	0.4663	0.8077	0.2611	0.5992	0.5879	0.8398
8075	0.5185	0.3864	77.7400	0.0024	0.2025	0.8815	46.8051	0.6291	0.5652	0.4463	0.5777	-0.0193	0.3444	79.8994	0.0007	0.0007	0.0000	69.4808	-0.3813	-0.4974	-0.4996	-0.1862	0.0038	-0.3188	0.5528	0.8314	0.5841	0.8498	0.5720	0.8452	0.4824	0.8126	0.2625	0.5933	0.5963	0.8449
8500	0.5048	0.3789	77.7481	0.0025	0.2020	0.8835	49.4813	0.6319	0.5567	0.4323	0.5501	-0.0604	0.3376	79.9059	0.0006	0.0006	0.0000	73.0030	-0.3751	-0.4530	-0.4641	-0.2072	0.0086	-0.2711	0.5572	0.8351	0.5852	0.8525	0.5885	0.8527	0.4662	0.8125	0.2335	0.5524	0.5585	0.8287
8925	0.4969	0.3749	77.7587	0.0024	0.1937	0.8841	51.5736	0.6388	0.5481	0.4453	0.5595	-0.0905	0.3070	79.9100	0.0006	0.0006	0.0000	74.1421	-0.3380	-0.4467	-0.4431	-0.1835	0.0042	-0.2806	0.5447	0.8300	0.5629	0.8467	0.5868	0.8472	0.4508	0.7995	0.2265	0.5441	0.5660	0.8186
9350	0.5193	0.3903	77.7721	0.0024	0.1881	0.8835	55.0761	0.6333	0.5421	0.4314	0.5501	-0.1267	0.3129	79.9144	0.0006	0.0006	0.0000	77.6482	-0.3188	-0.4368	-0.4339	-0.1671	-0.0343	-0.2862	0.5533	0.8305	0.5727	0.8467	0.5652	0.8415	0.4776	0.8118	0.2179	0.5234	0.5365	0.8196
9775	0.5176	0.3918	77.7827	0.0025	0.2044	0.8841	58.7886	0.6380	0.5388	0.4394	0.5532	-0.1278	0.3259	79.9200	0.0005	0.0005	0.0000	81.0302	-0.3476	-0.4408	-0.4262	-0.2008	0.0332	-0.2703	0.5402	0.8290	0.5923	0.8543	0.5748	0.8503	0.4417	0.8005	0.2145	0.5153	0.5545	0.8273
10200	0.5003	0.3679	77.7969	0.0026	0.2069	0.8849	62.5011	0.6220	0.5409	0.4553	0.5627	-0.1102	0.2981	79.9238	0.0005	0.0005	0.0000	84.1915	-0.3387	-0.3890	-0.3744	-0.1930	-0.0166	-0.2657	0.5651	0.8398	0.5807	0.8469	0.5915	0.8505	0.4604	0.8049	0.2267	0.5371	0.5632	0.8294
10625	0.4892	0.3612	77.8105	0.0025	0.2037	0.8861	66.8457	0.6249	0.5366	0.4308	0.5417	-0.1481	0.3079	79.9290	0.0005	0.0005	0.0010	87.9597	-0.3062	-0.4051	-0.3913	-0.1580	-0.0157	-0.2846	0.5662	0.8393	0.5628	0.8453	0.5537	0.8377	0.4781	0.8079	0.2169	0.5207	0.5432	0.8113
11050	0.4960	0.3651	77.8260	0.0025	0.2080	0.8858	72.0909	0.6126	0.5156	0.4125	0.5381	-0.1587	0.3005	79.9362	0.0004	0.0004	0.0020	93.0544	-0.2968	-0.3547	-0.3807	-0.1404	-0.0353	-0.2719	0.5575	0.8395	0.5874	0.8475	0.5872	0.8503	0.4688	0.8071	0.2158	0.5149	0.5576	0.8203
11475	0.4807	0.3524	77.8382	0.0026	0.2176	0.8864	77.3497	0.6093	0.4917	0.4259	0.5266	-0.1830	0.2825	79.9411	0.0004	0.0004	0.0010	97.3700	-0.2701	-0.3565	-0.3408	-0.1619	-0.0070	-0.2505	0.5579	0.8397	0.5678	0.8439	0.5842	0.8475	0.4618	0.8097	0.2068	0.4886	0.5618	0.8216
11900	0.4699	0.3476	77.8488	0.0026	0.2072	0.8861	82.4264	0.6085	0.5125	0.4264	0.5363	-0.2187	0.2551	79.9455	0.0004	0.0004	0.0060	100.8246	-0.2673	-0.3159	-0.3491	-0.1087	-0.0258	-0.2509	0.5633	0.8410	0.5617	0.8423	0.5643	0.8362	0.4683	0.8051	0.1966	0.4709	0.5187	0.7953
12325	0.4554	0.3360	77.8625	0.0026	0.2068	0.8909	87.9460	0.6180	0.4929	0.4135	0.5199	-0.1829	0.2657	79.9507	0.0003	0.0003	0.0282	104.4375	-0.2359	-0.3096	-0.2932	-0.1284	-0.0044	-0.2179	0.5699	0.8370	0.5722	0.8411	0.5646	0.8383	0.4727	0.8154	0.1994	0.4831	0.5085	0.7890
12750	0.4386	0.3170	77.8743	0.0025	0.2018	0.8909	94.0636	0.5886	0.4685	0.4043	0.5274	-0.2081	0.2609	79.9561	0.0003	0.0003	0.0726	109.7933	-0.1898	-0.2651	-0.2916	-0.1195	-0.0428	-0.2302	0.5681	0.8370	0.5740	0.8444	0.5671	0.8349	0.4486	0.8048	0.1930	0.4629	0.5248	0.7936
13175	0.4241	0.3074	77.8861	0.0025	0.2067	0.9051	99.6369	0.5847	0.4827	0.4125	0.5191	-0.2054	0.2586	79.9608	0.0003	0.0003	0.1351	113.4274	-0.1699	-0.2311	-0.2391	-0.0733	-0.0345	-0.1994	0.5785	0.8450	0.5491	0.8361	0.5390	0.8256	0.4665	0.8142	0.1954	0.4727	0.5207	0.7908
13600	0.4173	0.3071	77.8955	0.0025	0.1983	0.9162	105.3060	0.5892	0.4705	0.4265	0.5076	-0.2250	0.2565	79.9642	0.0002	0.0002	0.2308	117.3639	-0.1702	-0.2416	-0.2193	-0.0286	-0.0454	-0.1825	0.5523	0.8363	0.5381	0.8289	0.5343	0.8260	0.4480	0.8000	0.1944	0.4650	0.4799	0.7716
14025	0.4017	0.2941	77.9050	0.0024	0.1945	0.9418	110.3693	0.5668	0.4320	0.3859	0.4789	-0.1917	0.2324	79.9674	0.0002	0.0002	0.3891	120.4607	-0.1185	-0.1853	-0.1909	-0.0632	-0.0751	-0.1669	0.5604	0.8354	0.5419	0.8241	0.5206	0.8167	0.4457	0.7999	0.2155	0.5112	0.4529	0.7566
14450	0.3909	0.2855	77.9131	0.0022	0.1794	0.9491	115.2403	0.5484	0.4267	0.4349	0.4551	-0.1937	0.2330	79.9718	0.0002	0.0002	0.4788	124.3185	-0.1560	-0.2070	-0.1903	-0.0462	-0.0587	-0.1342	0.5310	0.8181	0.5165	0.8124	0.5049	0.8063	0.4450	0.7984	0.2023	0.4819	0.4257	0.7366
14875	0.3628	0.2622	77.9216	0.0022	0.1978	0.9614	119.5585	0.5269	0.4205	0.4213	0.4505	-0.1565	0.1843	79.9741	0.0002	0.0002	0.5585	126.8044	-0.0851	-0.2046	-0.2008	-0.0140	-0.0442	-0.1077	0.4991	0.8098	0.5064	0.8095	0.5236	0.8165	0.4279	0.7917	0.2136	0.5052	0.4441	0.7421
15300	0.3321	0.2434	77.9273	0.0021	0.1898	0.9636	123.1480	0.5089	0.4235	0.3939	0.4086	-0.1354	0.1764	79.9767	0.0002	0.0002	0.5353	128.5302	-0.1181	-0.1364	-0.1185	-0.0073	-0.0635	-0.1302	0.4815	0.8080	0.4878	0.7925	0.4732	0.7899	0.4140	0.7697	0.2012	0.4759	0.4041	0.7133
15725	0.3122	0.2291	77.9324	0.0020	0.1779	0.9707	126.0966	0.4819	0.4137	0.3968	0.3954	-0.1270	0.1614	79.9791	0.0001	0.0001	0.6159	131.0312	-0.0289	-0.1189	-0.1189	-0.0257	-0.0049	-0.1001	0.5005	0.8013	0.4645	0.7849	0.4639	0.7753	0.3844	0.7471	0.2157	0.5093	0.3559	0.6900
16150	0.2824	0.2090	77.9370	0.0018	0.1644	0.9645	129.1440	0.4567	0.4036	0.3802	0.3415	-0.1248	0.1707	79.9813	0.0001	0.0001	0.6905	133.0020	-0.0603	-0.0708	-0.0923	-0.0292	-0.0057	-0.0655	0.4755	0.7840	0.4522	0.7709	0.4606	0.7834	0.3867	0.7475	0.2015	0.4837	0.3497	0.6676
16575	0.2747	0.2068	77.9402	0.0017	0.1634	0.9653	131.4864	0.4267	0.4036	0.3578	0.3253	-0.0952	0.1315	79.9826	0.0001	0.0001	0.6764	134.3649	-0.0100	-0.0648	-0.0333	-0.0038	-0.0471	-0.0386	0.4374	0.7655	0.4333	0.7668	0.4553	0.7756	0.3519	0.7117	0.2242	0.5199	0.3249	0.6534
17000	0.2418	0.1786	77.9429	0.0015	0.1381	0.9588	133.1702	0.3849	0.3578	0.3475	0.2873	-0.0654	0.1236	79.9841	0.0001	0.0001	0.6663	135.7379	-0.0499	-0.0732	-0.0741	-0.0243	-0.0269	-0.0312	0.4300	0.7606	0.4126	0.7425	0.3998	0.7413	0.3297	0.6841	0.2242	0.5049	0.2991	0.6053
17425	0.2009	0.1509	77.9454	0.0012	0.1190	0.9628	134.8784	0.3634	0.3431	0.3121	0.2529	-0.0262	0.1157	79.9853	0.0001	0.0001	0.6804	136.5423	-0.0378	-0.0020	0.0070	-0.0015	-0.0352	-0.0432	0.4185	0.7455	0.3919	0.7350	0.3959	0.7363	0.3115	0.6680	0.2205	0.5013	0.2906	0.5956
