batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
4191	0.6726	0.4974	6.7869	0.0354	0.2938	1.0000	16.0000	0.3010	0.0523	-0.3210	0.2715	-0.0589	-0.3903	0.2003	-0.0902	-0.3060	0.2944	0.0423	-0.2998	6.8012	0.0337	0.2717	1.0000	16.0000	0.2173	0.0055	-0.2851	0.1911	-0.1210	-0.3616	0.1292	-0.1575	-0.3131	0.2042	-0.0828	-0.3098	0.6554	0.5787	0.6691	0.5949	0.6903	0.6091	0.7352	0.6649
4572	0.6897	0.5057	6.7900	0.0362	0.3032	1.0000	16.0000	0.3038	-0.0390	-0.3987	0.2699	-0.0898	-0.4273	0.2019	-0.1018	-0.3406	0.3003	-0.0299	-0.3941	6.8046	0.0336	0.2837	1.0000	16.0000	0.2179	-0.0763	-0.3655	0.1904	-0.1570	-0.4002	0.1307	-0.1764	-0.3345	0.2049	-0.1277	-0.3697	0.6697	0.5956	0.6697	0.5968	0.6924	0.6105	0.7048	0.6214
4953	0.6935	0.5160	6.7887	0.0365	0.3167	1.0000	16.0000	0.2966	-0.0353	-0.4018	0.2637	-0.0784	-0.4234	0.1995	-0.0802	-0.3105	0.2902	-0.0306	-0.3805	6.8032	0.0346	0.2891	1.0000	16.0000	0.2074	-0.0249	-0.3534	0.1821	-0.1215	-0.3886	0.1285	-0.1451	-0.3017	0.1876	-0.0983	-0.3594	0.6551	0.5819	0.6651	0.5930	0.6900	0.6069	0.7349	0.6626
5334	0.6935	0.5290	6.7912	0.0365	0.3284	1.0000	16.0000	0.2827	-0.1057	-0.4468	0.2624	-0.1027	-0.4520	0.2180	-0.0932	-0.3497	0.2799	-0.1054	-0.4483	6.8059	0.0332	0.3128	1.0000	16.0000	0.1925	-0.1272	-0.4048	0.1809	-0.1356	-0.4085	0.1451	-0.1370	-0.3233	0.1877	-0.1560	-0.4162	0.6608	0.5914	0.6656	0.5929	0.6935	0.6102	0.6646	0.5939
5715	0.7025	0.5290	6.7891	0.0370	0.3215	1.0000	16.0000	0.2918	-0.0751	-0.4194	0.2682	-0.0795	-0.4248	0.2070	-0.0703	-0.2726	0.2884	-0.0761	-0.4195	6.8040	0.0344	0.3146	1.0000	16.0000	0.1996	-0.1020	-0.3940	0.1842	-0.1237	-0.3921	0.1363	-0.1226	-0.2734	0.1854	-0.1829	-0.4083	0.6749	0.6037	0.6803	0.6039	0.6995	0.6133	0.7282	0.6450
6096	0.7064	0.5204	6.7851	0.0371	0.3196	1.0000	16.0000	0.3032	-0.0331	-0.3513	0.2790	-0.0883	-0.3920	0.2092	-0.0924	-0.2709	0.2989	-0.0370	-0.3424	6.7996	0.0351	0.3103	1.0000	16.0000	0.2085	-0.0234	-0.3229	0.1914	-0.1095	-0.3704	0.1374	-0.1334	-0.2825	0.1972	-0.0903	-0.3340	0.6591	0.5835	0.6729	0.5974	0.6939	0.6090	0.7146	0.6397
6477	0.7152	0.5359	6.7860	0.0375	0.3341	1.0000	16.0000	0.3001	-0.0947	-0.4004	0.2757	-0.1093	-0.4276	0.2125	-0.1030	-0.3097	0.2976	-0.0837	-0.3960	6.8009	0.0345	0.3119	1.0000	16.0000	0.2112	-0.1046	-0.3651	0.1907	-0.1499	-0.3969	0.1408	-0.1542	-0.3111	0.2055	-0.1339	-0.3750	0.6761	0.6037	0.6826	0.6086	0.7064	0.6231	0.6807	0.6051
6858	0.7134	0.5425	6.7868	0.0375	0.3325	1.0000	16.0000	0.2942	-0.0963	-0.4084	0.2684	-0.1100	-0.4177	0.2074	-0.0919	-0.2684	0.2914	-0.0961	-0.4037	6.8018	0.0348	0.3213	1.0000	16.0000	0.2071	-0.0909	-0.3694	0.1826	-0.1191	-0.3842	0.1372	-0.1174	-0.2666	0.2013	-0.1236	-0.3830	0.6685	0.5978	0.6757	0.6033	0.6947	0.6111	0.6678	0.5961
7239	0.7165	0.5456	6.7864	0.0376	0.3398	1.0000	16.0000	0.2946	-0.0833	-0.4151	0.2761	-0.0926	-0.4195	0.2104	-0.0879	-0.2531	0.2918	-0.0804	-0.4165	6.8016	0.0344	0.3318	1.0000	16.0000	0.2022	-0.0835	-0.3869	0.1897	-0.0995	-0.3904	0.1430	-0.1101	-0.2525	0.1942	-0.1302	-0.4012	0.6784	0.6068	0.6830	0.6078	0.6998	0.6137	0.6924	0.6158
7620	0.7216	0.5480	6.7856	0.0379	0.3446	1.0000	16.0000	0.2915	-0.0954	-0.4195	0.2745	-0.1035	-0.4242	0.2061	-0.0967	-0.2610	0.2893	-0.0979	-0.4204	6.8009	0.0346	0.3324	1.0000	16.0000	0.1988	-0.1059	-0.3937	0.1885	-0.1215	-0.3972	0.1397	-0.1297	-0.2620	0.1942	-0.1216	-0.4022	0.6830	0.6126	0.6867	0.6143	0.7065	0.6239	0.6869	0.6148
8001	0.7263	0.5527	6.7850	0.0382	0.3470	1.0000	16.0000	0.2962	-0.1036	-0.4100	0.2768	-0.1121	-0.4237	0.2088	-0.0998	-0.2624	0.2935	-0.1035	-0.4101	6.8002	0.0353	0.3401	1.0000	16.0000	0.2034	-0.1042	-0.3892	0.1877	-0.1246	-0.4029	0.1392	-0.1292	-0.2701	0.1983	-0.1209	-0.3980	0.6847	0.6122	0.6891	0.6139	0.7052	0.6196	0.6861	0.6115
8382	0.7208	0.5519	6.7851	0.0378	0.3604	1.0000	16.0000	0.2795	-0.1006	-0.4370	0.2664	-0.1107	-0.4376	0.2123	-0.1040	-0.2863	0.2767	-0.0995	-0.4374	6.8003	0.0346	0.3477	1.0000	16.0000	0.1816	-0.1177	-0.4066	0.1764	-0.1051	-0.4043	0.1411	-0.1237	-0.2778	0.1753	-0.1400	-0.4147	0.6793	0.6047	0.6842	0.6085	0.7031	0.6207	0.6894	0.6114
8763	0.7284	0.5491	6.7837	0.0382	0.3671	1.0000	16.0000	0.2909	-0.1245	-0.4317	0.2731	-0.1313	-0.4423	0.2023	-0.1276	-0.3037	0.2879	-0.1158	-0.4250	6.7989	0.0352	0.3366	1.0000	16.0000	0.1996	-0.1189	-0.4048	0.1861	-0.1618	-0.4227	0.1347	-0.1594	-0.3035	0.1933	-0.1368	-0.4105	0.6854	0.6111	0.6944	0.6177	0.7154	0.6287	0.6851	0.6117
9144	0.7372	0.5604	6.7835	0.0388	0.3626	1.0000	16.0000	0.2918	-0.1138	-0.4206	0.2738	-0.1194	-0.4295	0.2120	-0.1083	-0.2751	0.2891	-0.1037	-0.4157	6.7989	0.0355	0.3467	1.0000	16.0000	0.2006	-0.1179	-0.3994	0.1860	-0.1234	-0.4086	0.1425	-0.1255	-0.2787	0.1956	-0.1339	-0.4081	0.6824	0.6098	0.6889	0.6152	0.7062	0.6245	0.6799	0.6062
9525	0.7312	0.5593	6.7833	0.0384	0.3783	1.0000	16.0000	0.2828	-0.1179	-0.4392	0.2683	-0.1206	-0.4428	0.2045	-0.1167	-0.2883	0.2807	-0.1061	-0.4345	6.7986	0.0353	0.3538	1.0000	16.0000	0.1911	-0.1289	-0.4185	0.1818	-0.1363	-0.4241	0.1373	-0.1397	-0.2905	0.1866	-0.1421	-0.4269	0.6857	0.6113	0.6938	0.6167	0.7141	0.6293	0.6859	0.6096
9906	0.7378	0.5625	6.7832	0.0388	0.3785	1.0000	16.0000	0.2883	-0.1157	-0.4301	0.2718	-0.1258	-0.4385	0.2068	-0.1182	-0.2810	0.2861	-0.1059	-0.4254	6.7986	0.0354	0.3616	1.0000	16.0000	0.1946	-0.1277	-0.4099	0.1827	-0.1392	-0.4199	0.1376	-0.1407	-0.2873	0.1898	-0.1405	-0.4176	0.6874	0.6138	0.6923	0.6162	0.7101	0.6256	0.6870	0.6121
10287	0.7390	0.5619	6.7822	0.0388	0.3717	1.0000	16.0000	0.2895	-0.1100	-0.4184	0.2717	-0.1184	-0.4281	0.2008	-0.1103	-0.2586	0.2869	-0.1097	-0.4160	6.7975	0.0359	0.3516	1.0000	16.0000	0.1966	-0.1192	-0.4015	0.1828	-0.1331	-0.4138	0.1344	-0.1297	-0.2717	0.1904	-0.1446	-0.4113	0.6804	0.6070	0.6903	0.6146	0.7073	0.6227	0.6843	0.6078
10668	0.7309	0.5617	6.7827	0.0383	0.3838	1.0000	16.0000	0.2807	-0.1142	-0.4448	0.2669	-0.1202	-0.4446	0.2005	-0.1186	-0.2756	0.2781	-0.1106	-0.4418	6.7981	0.0352	0.3648	1.0000	16.0000	0.1883	-0.1518	-0.4256	0.1804	-0.1394	-0.4283	0.1364	-0.1327	-0.2774	0.1820	-0.1668	-0.4362	0.6861	0.6135	0.6956	0.6186	0.7115	0.6251	0.6897	0.6145
11049	0.7376	0.5673	6.7830	0.0388	0.3786	1.0000	16.0000	0.2833	-0.1153	-0.4326	0.2698	-0.1205	-0.4327	0.2080	-0.1032	-0.2531	0.2806	-0.1119	-0.4316	6.7984	0.0355	0.3617	1.0000	16.0000	0.1885	-0.1367	-0.4106	0.1806	-0.1162	-0.4121	0.1419	-0.1128	-0.2641	0.1829	-0.1563	-0.4221	0.6843	0.6110	0.6899	0.6135	0.7047	0.6215	0.6861	0.6108
11430	0.7423	0.5655	6.7820	0.0390	0.3892	1.0000	16.0000	0.2901	-0.1150	-0.4266	0.2735	-0.1321	-0.4368	0.2079	-0.1279	-0.2854	0.2872	-0.1135	-0.4251	6.7975	0.0359	0.3538	1.0000	16.0000	0.1990	-0.1464	-0.4091	0.1847	-0.1429	-0.4238	0.1393	-0.1412	-0.2919	0.1945	-0.1677	-0.4170	0.6878	0.6139	0.6955	0.6192	0.7108	0.6263	0.6911	0.6144
11811	0.7442	0.5683	6.7818	0.0391	0.3926	1.0000	16.0000	0.2877	-0.1203	-0.4305	0.2714	-0.1315	-0.4393	0.2062	-0.1268	-0.2854	0.2851	-0.1161	-0.4281	6.7974	0.0358	0.3722	1.0000	16.0000	0.1945	-0.1426	-0.4163	0.1823	-0.1461	-0.4254	0.1386	-0.1453	-0.2937	0.1884	-0.1643	-0.4267	0.6896	0.6164	0.6985	0.6220	0.7162	0.6326	0.6931	0.6165
12192	0.7420	0.5679	6.7822	0.0390	0.3869	1.0000	16.0000	0.2833	-0.1248	-0.4418	0.2693	-0.1353	-0.4459	0.2055	-0.1276	-0.2881	0.2807	-0.1183	-0.4386	6.7977	0.0356	0.3647	1.0000	16.0000	0.1883	-0.1502	-0.4229	0.1789	-0.1384	-0.4297	0.1369	-0.1353	-0.2890	0.1838	-0.1618	-0.4315	0.6882	0.6137	0.6944	0.6176	0.7081	0.6235	0.6871	0.6113
12573	0.7410	0.5704	6.7823	0.0389	0.3932	1.0000	16.0000	0.2814	-0.1148	-0.4343	0.2690	-0.1182	-0.4340	0.2088	-0.1073	-0.2574	0.2788	-0.1127	-0.4332	6.7978	0.0356	0.3831	1.0000	16.0000	0.1842	-0.1330	-0.4152	0.1777	-0.1161	-0.4145	0.1413	-0.1153	-0.2649	0.1791	-0.1462	-0.4238	0.6874	0.6128	0.6933	0.6159	0.7059	0.6225	0.6895	0.6131
12954	0.7441	0.5706	6.7817	0.0391	0.3956	1.0000	16.0000	0.2837	-0.1172	-0.4329	0.2697	-0.1261	-0.4382	0.2086	-0.1195	-0.2778	0.2812	-0.1101	-0.4275	6.7972	0.0358	0.3805	1.0000	16.0000	0.1889	-0.1343	-0.4174	0.1799	-0.1310	-0.4226	0.1407	-0.1313	-0.2847	0.1834	-0.1485	-0.4270	0.6897	0.6154	0.6961	0.6198	0.7108	0.6281	0.6889	0.6130
13335	0.7443	0.5701	6.7818	0.0391	0.3896	1.0000	16.0000	0.2867	-0.1151	-0.4332	0.2721	-0.1332	-0.4394	0.2058	-0.1302	-0.2833	0.2844	-0.1115	-0.4313	6.7973	0.0357	0.3647	1.0000	16.0000	0.1930	-0.1510	-0.4159	0.1819	-0.1412	-0.4259	0.1376	-0.1419	-0.2893	0.1879	-0.1652	-0.4248	0.6900	0.6161	0.6966	0.6205	0.7122	0.6282	0.6918	0.6157
13716	0.7433	0.5693	6.7813	0.0390	0.3931	1.0000	16.0000	0.2825	-0.1194	-0.4406	0.2688	-0.1331	-0.4458	0.2068	-0.1307	-0.2932	0.2798	-0.1132	-0.4370	6.7968	0.0358	0.3699	1.0000	16.0000	0.1883	-0.1475	-0.4227	0.1795	-0.1425	-0.4304	0.1387	-0.1407	-0.2972	0.1838	-0.1614	-0.4311	0.6869	0.6133	0.6951	0.6184	0.7091	0.6252	0.6873	0.6117
14097	0.7459	0.5703	6.7814	0.0392	0.3904	1.0000	16.0000	0.2865	-0.1219	-0.4324	0.2721	-0.1334	-0.4386	0.2091	-0.1275	-0.2823	0.2837	-0.1176	-0.4287	6.7969	0.0360	0.3691	1.0000	16.0000	0.1925	-0.1432	-0.4150	0.1816	-0.1362	-0.4248	0.1406	-0.1335	-0.2877	0.1885	-0.1578	-0.4227	0.6885	0.6144	0.6949	0.6190	0.7074	0.6244	0.6883	0.6129
14478	0.7480	0.5713	6.7811	0.0393	0.3951	1.0000	16.0000	0.2869	-0.1256	-0.4318	0.2718	-0.1380	-0.4397	0.2098	-0.1296	-0.2881	0.2841	-0.1190	-0.4287	6.7967	0.0361	0.3747	1.0000	16.0000	0.1941	-0.1439	-0.4148	0.1823	-0.1429	-0.4266	0.1414	-0.1385	-0.2957	0.1888	-0.1657	-0.4257	0.6874	0.6140	0.6951	0.6192	0.7093	0.6266	0.6882	0.6127
14859	0.7455	0.5722	6.7816	0.0392	0.3970	1.0000	16.0000	0.2830	-0.1297	-0.4412	0.2697	-0.1401	-0.4459	0.2117	-0.1307	-0.2957	0.2800	-0.1254	-0.4402	6.7972	0.0357	0.3741	1.0000	16.0000	0.1880	-0.1476	-0.4214	0.1794	-0.1389	-0.4287	0.1422	-0.1344	-0.2964	0.1845	-0.1563	-0.4271	0.6896	0.6146	0.6943	0.6179	0.7067	0.6239	0.6893	0.6128
15240	0.7463	0.5726	6.7812	0.0392	0.3969	1.0000	16.0000	0.2845	-0.1128	-0.4296	0.2713	-0.1265	-0.4344	0.2085	-0.1219	-0.2695	0.2818	-0.1110	-0.4297	6.7968	0.0359	0.3790	1.0000	16.0000	0.1878	-0.1435	-0.4145	0.1801	-0.1279	-0.4197	0.1408	-0.1299	-0.2756	0.1826	-0.1572	-0.4245	0.6910	0.6173	0.6966	0.6209	0.7088	0.6262	0.6935	0.6180
15621	0.7454	0.5726	6.7815	0.0391	0.3949	1.0000	16.0000	0.2826	-0.1244	-0.4374	0.2691	-0.1349	-0.4411	0.2067	-0.1257	-0.2799	0.2800	-0.1216	-0.4365	6.7971	0.0358	0.3713	1.0000	16.0000	0.1871	-0.1493	-0.4202	0.1781	-0.1364	-0.4264	0.1386	-0.1334	-0.2850	0.1813	-0.1660	-0.4306	0.6896	0.6148	0.6956	0.6190	0.7093	0.6263	0.6926	0.6158
16002	0.7470	0.5734	6.7814	0.0392	0.3943	1.0000	16.0000	0.2829	-0.1206	-0.4367	0.2698	-0.1336	-0.4403	0.2085	-0.1260	-0.2808	0.2802	-0.1164	-0.4361	6.7970	0.0358	0.3757	1.0000	16.0000	0.1866	-0.1466	-0.4197	0.1786	-0.1317	-0.4253	0.1399	-0.1312	-0.2838	0.1814	-0.1617	-0.4296	0.6906	0.6160	0.6959	0.6196	0.7082	0.6254	0.6933	0.6168
16383	0.7478	0.5727	6.7811	0.0393	0.3964	1.0000	16.0000	0.2855	-0.1189	-0.4289	0.2715	-0.1302	-0.4342	0.2087	-0.1224	-0.2708	0.2827	-0.1140	-0.4246	6.7966	0.0361	0.3735	1.0000	16.0000	0.1901	-0.1396	-0.4139	0.1804	-0.1328	-0.4215	0.1407	-0.1309	-0.2790	0.1848	-0.1556	-0.4235	0.6898	0.6158	0.6958	0.6202	0.7084	0.6261	0.6899	0.6143
16764	0.7486	0.5718	6.7806	0.0393	0.3931	1.0000	16.0000	0.2876	-0.1158	-0.4273	0.2730	-0.1331	-0.4353	0.2085	-0.1295	-0.2812	0.2848	-0.1110	-0.4241	6.7962	0.0361	0.3705	1.0000	16.0000	0.1931	-0.1400	-0.4123	0.1823	-0.1374	-0.4241	0.1402	-0.1380	-0.2874	0.1879	-0.1577	-0.4222	0.6902	0.6166	0.6972	0.6216	0.7093	0.6264	0.6911	0.6156
17145	0.7463	0.5715	6.7811	0.0392	0.3974	1.0000	16.0000	0.2835	-0.1248	-0.4379	0.2699	-0.1382	-0.4437	0.2094	-0.1319	-0.2921	0.2808	-0.1171	-0.4332	6.7966	0.0359	0.3739	1.0000	16.0000	0.1880	-0.1456	-0.4206	0.1791	-0.1401	-0.4289	0.1401	-0.1385	-0.2948	0.1834	-0.1566	-0.4287	0.6902	0.6157	0.6961	0.6196	0.7083	0.6253	0.6900	0.6138
17526	0.7493	0.5730	6.7809	0.0394	0.3953	1.0000	16.0000	0.2863	-0.1208	-0.4315	0.2717	-0.1361	-0.4383	0.2080	-0.1298	-0.2826	0.2835	-0.1159	-0.4282	6.7965	0.0360	0.3687	1.0000	16.0000	0.1926	-0.1499	-0.4152	0.1812	-0.1407	-0.4260	0.1397	-0.1375	-0.2885	0.1873	-0.1660	-0.4252	0.6886	0.6148	0.6958	0.6200	0.7086	0.6258	0.6894	0.6138
17907	0.7479	0.5726	6.7809	0.0393	0.3946	1.0000	16.0000	0.2856	-0.1179	-0.4305	0.2716	-0.1326	-0.4364	0.2085	-0.1261	-0.2773	0.2829	-0.1135	-0.4264	6.7964	0.0361	0.3708	1.0000	16.0000	0.1907	-0.1436	-0.4147	0.1807	-0.1355	-0.4240	0.1403	-0.1342	-0.2837	0.1854	-0.1590	-0.4245	0.6900	0.6159	0.6964	0.6205	0.7086	0.6260	0.6905	0.6147
18288	0.7477	0.5732	6.7811	0.0393	0.3981	1.0000	16.0000	0.2838	-0.1235	-0.4355	0.2704	-0.1371	-0.4408	0.2105	-0.1285	-0.2854	0.2810	-0.1190	-0.4342	6.7967	0.0359	0.3741	1.0000	16.0000	0.1884	-0.1477	-0.4177	0.1795	-0.1361	-0.4258	0.1414	-0.1328	-0.2893	0.1846	-0.1599	-0.4247	0.6900	0.6152	0.6950	0.6189	0.7068	0.6242	0.6908	0.6144
18669	0.7481	0.5731	6.7809	0.0393	0.3962	1.0000	16.0000	0.2853	-0.1167	-0.4322	0.2716	-0.1335	-0.4380	0.2080	-0.1285	-0.2796	0.2826	-0.1130	-0.4284	6.7965	0.0360	0.3692	1.0000	16.0000	0.1899	-0.1491	-0.4170	0.1805	-0.1367	-0.4254	0.1398	-0.1368	-0.2857	0.1847	-0.1638	-0.4266	0.6907	0.6168	0.6969	0.6211	0.7092	0.6263	0.6917	0.6160
19050	0.7472	0.5723	6.7809	0.0392	0.3961	1.0000	16.0000	0.2840	-0.1215	-0.4353	0.2703	-0.1355	-0.4405	0.2079	-0.1290	-0.2834	0.2813	-0.1153	-0.4305	6.7965	0.0360	0.3749	1.0000	16.0000	0.1889	-0.1483	-0.4192	0.1796	-0.1385	-0.4272	0.1396	-0.1364	-0.2887	0.1844	-0.1618	-0.4273	0.6902	0.6159	0.6967	0.6203	0.7088	0.6259	0.6908	0.6147
19431	0.7475	0.5730	6.7810	0.0392	0.3961	1.0000	16.0000	0.2841	-0.1207	-0.4355	0.2705	-0.1350	-0.4400	0.2070	-0.1286	-0.2810	0.2814	-0.1161	-0.4315	6.7966	0.0360	0.3722	1.0000	16.0000	0.1890	-0.1517	-0.4202	0.1798	-0.1383	-0.4272	0.1392	-0.1367	-0.2862	0.1838	-0.1664	-0.4295	0.6906	0.6165	0.6971	0.6208	0.7094	0.6264	0.6917	0.6156
19812	0.7473	0.5726	6.7809	0.0392	0.3952	1.0000	16.0000	0.2842	-0.1192	-0.4340	0.2706	-0.1339	-0.4390	0.2073	-0.1275	-0.2793	0.2815	-0.1138	-0.4294	6.7965	0.0360	0.3711	1.0000	16.0000	0.1886	-0.1475	-0.4189	0.1796	-0.1373	-0.4264	0.1394	-0.1359	-0.2855	0.1832	-0.1627	-0.4285	0.6908	0.6165	0.6972	0.6208	0.7093	0.6262	0.6919	0.6156
20193	0.7485	0.5729	6.7808	0.0393	0.3954	1.0000	16.0000	0.2854	-0.1192	-0.4306	0.2715	-0.1344	-0.4370	0.2096	-0.1275	-0.2798	0.2826	-0.1139	-0.4262	6.7964	0.0361	0.3737	1.0000	16.0000	0.1902	-0.1429	-0.4144	0.1805	-0.1350	-0.4240	0.1411	-0.1329	-0.2854	0.1856	-0.1560	-0.4229	0.6902	0.6159	0.6962	0.6203	0.7076	0.6251	0.6898	0.6139
