batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
2992	0.9276	0.1876	17.1816	0.0405	0.1174	0.9984	19.0000	0.5020	-0.2106	-0.2087	0.5003	-0.2223	-0.2129	0.4240	-0.2100	-0.1885	0.4984	-0.2142	-0.2090	17.1655	0.0405	0.0872	0.9985	19.0000	0.4867	-0.1123	-0.2281	0.4858	-0.1101	-0.2351	0.4104	-0.0895	-0.1820	0.4837	-0.1193	-0.2346	0.1215	0.4257	0.1157	0.3962	0.1096	0.3580	0.1221	0.4286
3128	0.9316	0.1871	17.1808	0.0407	0.1092	0.9981	19.0000	0.5003	-0.2643	-0.2643	0.4986	-0.2697	-0.2761	0.4133	-0.2771	-0.2785	0.4952	-0.2593	-0.2611	17.1653	0.0405	0.0860	0.9988	19.0000	0.4819	-0.1246	-0.2281	0.4802	-0.0882	-0.2482	0.3967	-0.0996	-0.1969	0.4785	-0.1263	-0.2320	0.1478	0.5353	0.1430	0.5184	0.1365	0.4885	0.1477	0.5347
3264	0.9182	0.1696	17.1826	0.0402	0.1324	0.9985	19.0000	0.4990	-0.2316	-0.2437	0.4965	-0.2341	-0.2561	0.4065	-0.2471	-0.2466	0.4958	-0.2198	-0.2374	17.1668	0.0399	0.0922	0.9985	19.0000	0.4829	-0.1004	-0.1917	0.4808	-0.0724	-0.2197	0.3926	-0.0987	-0.1974	0.4808	-0.1184	-0.2004	0.1384	0.4987	0.1339	0.4825	0.1274	0.4510	0.1400	0.5045
3400	0.9308	0.1741	17.1803	0.0407	0.1078	0.9987	19.0000	0.4976	-0.2289	-0.2310	0.4965	-0.2458	-0.2439	0.4144	-0.2497	-0.2415	0.4938	-0.2243	-0.2286	17.1646	0.0407	0.0836	0.9992	19.0000	0.4842	-0.1504	-0.1969	0.4833	-0.1167	-0.2184	0.4001	-0.0996	-0.1838	0.4808	-0.1491	-0.1939	0.1341	0.4842	0.1300	0.4666	0.1265	0.4442	0.1335	0.4821
3536	0.9297	0.1838	17.1811	0.0406	0.1130	0.9985	19.0000	0.4986	-0.2473	-0.2382	0.4973	-0.2522	-0.2450	0.4238	-0.2477	-0.2348	0.4954	-0.2336	-0.2325	17.1653	0.0404	0.0878	0.9992	19.0000	0.4868	-0.1360	-0.2272	0.4857	-0.0925	-0.2364	0.4098	-0.0925	-0.1715	0.4842	-0.1491	-0.2329	0.1318	0.4748	0.1276	0.4559	0.1209	0.4196	0.1322	0.4762
3672	0.9310	0.1679	17.1805	0.0407	0.1031	0.9981	19.0000	0.4980	-0.2416	-0.2426	0.4969	-0.2531	-0.2550	0.4196	-0.2567	-0.2513	0.4938	-0.2332	-0.2395	17.1648	0.0407	0.0821	0.9988	19.0000	0.4830	-0.1496	-0.2224	0.4824	-0.1140	-0.2382	0.4069	-0.1114	-0.1846	0.4803	-0.1386	-0.2377	0.1373	0.4952	0.1335	0.4798	0.1266	0.4450	0.1370	0.4937
3808	0.9297	0.1729	17.1807	0.0406	0.1046	0.9985	19.0000	0.4968	-0.2357	-0.2299	0.4958	-0.2461	-0.2390	0.4213	-0.2475	-0.2349	0.4929	-0.2302	-0.2265	17.1648	0.0407	0.0835	0.9981	19.0000	0.4835	-0.1202	-0.1873	0.4827	-0.1061	-0.2167	0.4092	-0.1026	-0.1789	0.4808	-0.1211	-0.1956	0.1301	0.4680	0.1255	0.4468	0.1206	0.4170	0.1291	0.4641
3944	0.9311	0.1764	17.1805	0.0407	0.1105	0.9986	19.0000	0.4935	-0.2319	-0.2339	0.4924	-0.2470	-0.2415	0.4149	-0.2449	-0.2335	0.4890	-0.2281	-0.2310	17.1648	0.0406	0.0844	0.9988	19.0000	0.4803	-0.0996	-0.1934	0.4793	-0.1057	-0.2211	0.4011	-0.1114	-0.1807	0.4770	-0.1018	-0.1982	0.1375	0.4964	0.1320	0.4751	0.1243	0.4353	0.1355	0.4900
4080	0.9299	0.1722	17.1808	0.0406	0.1077	0.9987	19.0000	0.4972	-0.2253	-0.2251	0.4958	-0.2358	-0.2378	0.4186	-0.2378	-0.2259	0.4925	-0.2216	-0.2231	17.1651	0.0405	0.0952	0.9985	19.0000	0.4841	-0.1434	-0.2013	0.4831	-0.0974	-0.2136	0.4048	-0.1180	-0.1592	0.4823	-0.1425	-0.2114	0.1364	0.4932	0.1308	0.4698	0.1229	0.4279	0.1342	0.4852
4216	0.9243	0.1734	17.1821	0.0404	0.1160	0.9982	19.0000	0.4928	-0.2173	-0.2177	0.4916	-0.2317	-0.2261	0.4300	-0.2273	-0.2118	0.4905	-0.2132	-0.2152	17.1659	0.0404	0.0985	0.9985	19.0000	0.4789	-0.0873	-0.2123	0.4776	-0.1066	-0.2057	0.4139	-0.1110	-0.1675	0.4762	-0.0842	-0.2184	0.1264	0.4507	0.1214	0.4265	0.1163	0.3981	0.1261	0.4496
4352	0.9308	0.1742	17.1806	0.0407	0.1083	0.9986	19.0000	0.4945	-0.2231	-0.2178	0.4935	-0.2370	-0.2302	0.4211	-0.2351	-0.2207	0.4906	-0.2173	-0.2147	17.1648	0.0406	0.0906	0.9985	19.0000	0.4837	-0.1513	-0.2110	0.4828	-0.1171	-0.2162	0.4087	-0.1140	-0.1671	0.4815	-0.1570	-0.2189	0.1330	0.4803	0.1278	0.4574	0.1210	0.4190	0.1320	0.4763
4488	0.9304	0.1614	17.1803	0.0407	0.1069	0.9985	19.0000	0.4997	-0.2352	-0.2387	0.4987	-0.2466	-0.2488	0.4205	-0.2556	-0.2452	0.4958	-0.2342	-0.2369	17.1647	0.0407	0.0853	0.9988	19.0000	0.4832	-0.1596	-0.2031	0.4825	-0.1088	-0.2092	0.4069	-0.1035	-0.1675	0.4803	-0.1711	-0.2079	0.1445	0.5225	0.1398	0.5046	0.1326	0.4701	0.1431	0.5184
4624	0.9289	0.1822	17.1809	0.0406	0.1054	0.9983	19.0000	0.4943	-0.2408	-0.2377	0.4933	-0.2473	-0.2472	0.4260	-0.2447	-0.2359	0.4905	-0.2298	-0.2345	17.1652	0.0405	0.0838	0.9981	19.0000	0.4791	-0.0746	-0.2057	0.4781	-0.0912	-0.2123	0.4101	-0.1127	-0.1675	0.4766	-0.0750	-0.2096	0.1384	0.5019	0.1334	0.4808	0.1254	0.4405	0.1383	0.5020
4760	0.9287	0.1749	17.1809	0.0406	0.1052	0.9986	19.0000	0.4962	-0.2360	-0.2362	0.4952	-0.2453	-0.2479	0.4260	-0.2424	-0.2368	0.4922	-0.2273	-0.2331	17.1651	0.0405	0.0875	0.9985	19.0000	0.4827	-0.0811	-0.2088	0.4818	-0.1101	-0.2127	0.4119	-0.1088	-0.1675	0.4808	-0.0912	-0.2154	0.1397	0.5067	0.1349	0.4865	0.1277	0.4493	0.1384	0.5024
4896	0.9295	0.1688	17.1806	0.0406	0.1060	0.9983	19.0000	0.4943	-0.2271	-0.2268	0.4934	-0.2377	-0.2363	0.4254	-0.2339	-0.2254	0.4905	-0.2171	-0.2216	17.1648	0.0406	0.0862	0.9977	19.0000	0.4810	-0.1154	-0.2070	0.4803	-0.1127	-0.2145	0.4129	-0.1241	-0.1662	0.4781	-0.1329	-0.2118	0.1359	0.4911	0.1310	0.4697	0.1227	0.4267	0.1357	0.4905
5032	0.9291	0.1730	17.1808	0.0406	0.1059	0.9984	19.0000	0.4928	-0.2313	-0.2371	0.4917	-0.2418	-0.2475	0.4214	-0.2405	-0.2352	0.4895	-0.2268	-0.2350	17.1651	0.0405	0.0884	0.9988	19.0000	0.4796	-0.1206	-0.2154	0.4790	-0.1075	-0.2158	0.4081	-0.1066	-0.1632	0.4780	-0.1272	-0.2224	0.1402	0.5076	0.1357	0.4891	0.1281	0.4517	0.1394	0.5052
5168	0.9299	0.1700	17.1805	0.0406	0.1056	0.9984	19.0000	0.4945	-0.2239	-0.2329	0.4936	-0.2377	-0.2433	0.4240	-0.2401	-0.2328	0.4908	-0.2202	-0.2296	17.1648	0.0406	0.0820	0.9988	19.0000	0.4803	-0.1140	-0.2088	0.4799	-0.1039	-0.2105	0.4101	-0.1066	-0.1579	0.4776	-0.1149	-0.1996	0.1424	0.5156	0.1380	0.4978	0.1316	0.4653	0.1411	0.5119
5304	0.9291	0.1713	17.1807	0.0406	0.1067	0.9985	19.0000	0.4944	-0.2236	-0.2286	0.4935	-0.2363	-0.2382	0.4260	-0.2341	-0.2273	0.4907	-0.2144	-0.2218	17.1649	0.0406	0.0852	0.9981	19.0000	0.4800	-0.1026	-0.1965	0.4794	-0.1048	-0.2026	0.4119	-0.1092	-0.1539	0.4770	-0.0991	-0.2009	0.1374	0.4974	0.1327	0.4774	0.1261	0.4433	0.1375	0.4983
5440	0.9278	0.1746	17.1811	0.0405	0.1079	0.9983	19.0000	0.4952	-0.2216	-0.2282	0.4941	-0.2346	-0.2414	0.4246	-0.2349	-0.2296	0.4920	-0.2146	-0.2249	17.1653	0.0405	0.0876	0.9985	19.0000	0.4804	-0.1303	-0.1982	0.4797	-0.0969	-0.1987	0.4107	-0.1039	-0.1518	0.4778	-0.1018	-0.1934	0.1398	0.5065	0.1350	0.4861	0.1287	0.4547	0.1401	0.5078
5576	0.9294	0.1646	17.1804	0.0406	0.1050	0.9984	19.0000	0.4947	-0.2267	-0.2281	0.4938	-0.2363	-0.2367	0.4241	-0.2395	-0.2287	0.4908	-0.2182	-0.2242	17.1646	0.0407	0.0893	0.9981	19.0000	0.4818	-0.1395	-0.2026	0.4812	-0.1114	-0.2061	0.4123	-0.1096	-0.1601	0.4790	-0.1439	-0.2053	0.1396	0.5050	0.1341	0.4824	0.1263	0.4426	0.1387	0.5023
5712	0.9282	0.1744	17.1808	0.0406	0.1040	0.9983	19.0000	0.4939	-0.2173	-0.2259	0.4930	-0.2330	-0.2401	0.4271	-0.2351	-0.2282	0.4905	-0.2117	-0.2221	17.1651	0.0405	0.0858	0.9981	19.0000	0.4792	-0.1026	-0.1943	0.4784	-0.0947	-0.2018	0.4120	-0.1066	-0.1522	0.4758	-0.0864	-0.1939	0.1386	0.5022	0.1338	0.4818	0.1272	0.4480	0.1396	0.5060
5848	0.9284	0.1738	17.1808	0.0406	0.1063	0.9984	19.0000	0.4949	-0.2233	-0.2249	0.4940	-0.2343	-0.2371	0.4263	-0.2356	-0.2246	0.4913	-0.2162	-0.2214	17.1650	0.0405	0.0895	0.9985	19.0000	0.4809	-0.1132	-0.1947	0.4802	-0.0855	-0.1939	0.4112	-0.1066	-0.1465	0.4779	-0.0965	-0.1996	0.1392	0.5039	0.1342	0.4831	0.1266	0.4448	0.1390	0.5037
5984	0.9279	0.1719	17.1808	0.0406	0.1065	0.9985	19.0000	0.4939	-0.2197	-0.2250	0.4930	-0.2355	-0.2366	0.4266	-0.2333	-0.2236	0.4903	-0.2127	-0.2211	17.1651	0.0405	0.0852	0.9977	19.0000	0.4799	-0.0996	-0.1965	0.4792	-0.0890	-0.2004	0.4121	-0.1057	-0.1548	0.4767	-0.0974	-0.1952	0.1378	0.4991	0.1326	0.4770	0.1253	0.4392	0.1379	0.4999
6120	0.9287	0.1726	17.1808	0.0406	0.1070	0.9984	19.0000	0.4937	-0.2206	-0.2260	0.4928	-0.2355	-0.2390	0.4250	-0.2348	-0.2250	0.4901	-0.2151	-0.2229	17.1651	0.0406	0.0857	0.9981	19.0000	0.4799	-0.1110	-0.2009	0.4791	-0.1044	-0.2018	0.4107	-0.1061	-0.1539	0.4771	-0.1018	-0.2031	0.1394	0.5048	0.1346	0.4846	0.1271	0.4472	0.1390	0.5038
6256	0.9290	0.1652	17.1805	0.0406	0.1089	0.9984	19.0000	0.4938	-0.2247	-0.2321	0.4930	-0.2397	-0.2441	0.4247	-0.2406	-0.2331	0.4900	-0.2197	-0.2293	17.1648	0.0406	0.0840	0.9981	19.0000	0.4796	-0.1259	-0.2026	0.4790	-0.1061	-0.2026	0.4104	-0.1070	-0.1570	0.4767	-0.1333	-0.2066	0.1434	0.5184	0.1381	0.4978	0.1302	0.4594	0.1420	0.5150
6392	0.9281	0.1741	17.1808	0.0406	0.1068	0.9984	19.0000	0.4929	-0.2233	-0.2264	0.4921	-0.2347	-0.2374	0.4260	-0.2339	-0.2233	0.4895	-0.2188	-0.2230	17.1651	0.0405	0.0857	0.9981	19.0000	0.4794	-0.1079	-0.1939	0.4786	-0.0912	-0.1987	0.4112	-0.1101	-0.1579	0.4763	-0.0982	-0.1987	0.1377	0.4980	0.1326	0.4768	0.1253	0.4387	0.1380	0.4998
6528	0.9282	0.1710	17.1808	0.0406	0.1063	0.9984	19.0000	0.4930	-0.2229	-0.2299	0.4922	-0.2366	-0.2427	0.4258	-0.2360	-0.2293	0.4895	-0.2171	-0.2262	17.1651	0.0405	0.0850	0.9981	19.0000	0.4789	-0.1123	-0.1899	0.4782	-0.0978	-0.1969	0.4107	-0.1096	-0.1526	0.4760	-0.1061	-0.1974	0.1409	0.5097	0.1357	0.4886	0.1281	0.4510	0.1409	0.5103
6664	0.9285	0.1687	17.1806	0.0406	0.1063	0.9985	19.0000	0.4936	-0.2211	-0.2276	0.4927	-0.2361	-0.2403	0.4251	-0.2377	-0.2280	0.4901	-0.2183	-0.2240	17.1649	0.0406	0.0848	0.9981	19.0000	0.4798	-0.1154	-0.1939	0.4790	-0.0917	-0.1978	0.4102	-0.1088	-0.1539	0.4769	-0.1101	-0.1952	0.1407	0.5090	0.1352	0.4869	0.1279	0.4495	0.1400	0.5076
6800	0.9285	0.1715	17.1807	0.0406	0.1075	0.9984	19.0000	0.4933	-0.2215	-0.2295	0.4924	-0.2359	-0.2417	0.4249	-0.2362	-0.2294	0.4897	-0.2169	-0.2252	17.1650	0.0405	0.0847	0.9981	19.0000	0.4791	-0.1211	-0.1987	0.4784	-0.0982	-0.2004	0.4100	-0.1110	-0.1539	0.4762	-0.1110	-0.1987	0.1413	0.5114	0.1362	0.4906	0.1287	0.4534	0.1410	0.5108
6936	0.9278	0.1705	17.1808	0.0406	0.1083	0.9985	19.0000	0.4929	-0.2228	-0.2300	0.4920	-0.2381	-0.2432	0.4254	-0.2389	-0.2308	0.4894	-0.2191	-0.2271	17.1650	0.0405	0.0854	0.9981	19.0000	0.4785	-0.1118	-0.1982	0.4778	-0.1004	-0.1987	0.4102	-0.1123	-0.1548	0.4754	-0.0996	-0.1965	0.1404	0.5084	0.1355	0.4880	0.1283	0.4517	0.1404	0.5088
7072	0.9283	0.1699	17.1807	0.0406	0.1068	0.9985	19.0000	0.4928	-0.2220	-0.2299	0.4919	-0.2376	-0.2419	0.4246	-0.2385	-0.2305	0.4892	-0.2182	-0.2255	17.1650	0.0406	0.0843	0.9981	19.0000	0.4789	-0.1149	-0.1956	0.4782	-0.0961	-0.2009	0.4099	-0.1105	-0.1544	0.4760	-0.1140	-0.2013	0.1407	0.5090	0.1357	0.4888	0.1288	0.4536	0.1404	0.5090
