	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap
128	[CLS] han blev nervøs, da barnet begyndte at trække vejret hæst og ringede efter en ambulance : [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0707 0.0008 0.0004 0.0009 0.0000 0.0020 0.0440 0.0025 0.0154 0.0158 0.0111 0.0055 0.0001 0.0000 0.0814 0.0046 0.0002 0.0002 0.0000 0.0562 0.0003 0.0002 0.0007 0.0041 0.0191 0.0445 0.0470 0.0315 0.0215 0.0176 0.0165 0.0167 0.0176 0.0189 0.0201	0.3344 0.0080 0.0042 0.0085 0.0000 0.0162 0.2550 0.0222 0.0890 0.0963 0.0754 0.0375 0.0010 0.0000 0.2949 0.0309 0.0023 0.0021 0.0004 0.2909 0.0033 0.0026 0.0066 0.0297 0.1048 0.2047 0.2224 0.1731 0.1308 0.1112 0.1051 0.1060 0.1115 0.1193 0.1267	0.0033 0.0003 0.0002 0.0003 0.0000 0.0002 0.0102 0.0012 0.0019 0.0020 0.0022 0.0006 0.0000 0.0000 0.0003 0.0001 0.0000 0.0001 0.0000 0.0078 0.0002 0.0001 0.0001 0.0002 0.0004 0.0008 0.0012 0.0014 0.0013 0.0012 0.0011 0.0012 0.0013 0.0015 0.0017	0.0725 0.0010 0.0005 0.0010 0.0000 0.0020 0.0480 0.0034 0.0288 0.0272 0.0178 0.0059 0.0001 0.0000 0.0814 0.0046 0.0002 0.0002 0.0000 0.0579 0.0004 0.0003 0.0007 0.0041 0.0192 0.0447 0.0471 0.0317 0.0216 0.0177 0.0166 0.0168 0.0177 0.0190 0.0203
129	[CLS]'jeg ringede ogsa til hans far og fortalte, at den var gruelig gal - drengen havde faet krampe.'[SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 -100 18 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0566 0.0003 0.0004 0.0079 0.0001 0.0023 0.0001 0.2150 0.0024 0.0001 0.2069 0.0003 0.0117 0.0024 0.0004 0.0138 0.3391 0.0325 0.0001 0.0002 0.0003 0.0002 0.0014 0.0075 0.0002 0.0000 0.0000 0.0085 0.0001 0.0002 0.0004 0.0012 0.0051 0.0182 0.0346	0.2929 0.0029 0.0042 0.0590 0.0009 0.0188 0.0010 0.5489 0.0179 0.0007 0.5182 0.0028 0.0656 0.0207 0.0036 0.0924 1.0893 0.1853 0.0013 0.0020 0.0032 0.0023 0.0120 0.0522 0.0017 0.0000 0.0000 0.0603 0.0011 0.0016 0.0036 0.0108 0.0378 0.1072 0.1755	0.0031 0.0001 0.0002 0.0025 0.0000 0.0003 0.0000 0.0018 0.0001 0.0000 0.0006 0.0000 0.0002 0.0005 0.0001 0.0015 0.0287 0.0043 0.0000 0.0001 0.0000 0.0000 0.0002 0.0010 0.0000 0.0000 0.0000 0.0010 0.0000 0.0000 0.0000 0.0001 0.0004 0.0009 0.0015	0.0580 0.0003 0.0005 0.0085 0.0001 0.0023 0.0001 0.2118 0.0024 0.0001 0.2069 0.0003 0.0118 0.0028 0.0005 0.0175 0.4993 0.0447 0.0002 0.0002 0.0004 0.0003 0.0025 0.0122 0.0003 0.0000 0.0000 0.0087 0.0001 0.0002 0.0004 0.0012 0.0051 0.0183 0.0347
130	[CLS]'situationen er, at min nuværende kontrakt udløber til nytar. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0624 0.0004 0.0074 0.0076 0.0000 0.0010 0.0007 0.0096 0.0186 0.0255 0.0009 0.4116 0.1027 0.0001 0.0272 0.0010 0.0016 0.0057 0.0116 0.0166 0.0173 0.0165 0.0154 0.0140 0.0130 0.0128 0.0133 0.0143 0.0155 0.0165 0.0171 0.0175 0.0178 0.0181 0.0184	0.3064 0.0038 0.0551 0.0557 0.0004 0.0095 0.0068 0.0610 0.1035 0.1676 0.0079 0.8132 0.4168 0.0009 0.1732 0.0090 0.0137 0.0402 0.0753 0.1017 0.1077 0.1050 0.0992 0.0921 0.0870 0.0857 0.0887 0.0949 0.1020 0.1078 0.1116 0.1139 0.1155 0.1170 0.1185	0.0032 0.0001 0.0022 0.0022 0.0000 0.0003 0.0002 0.0009 0.0016 0.0078 0.0003 0.0151 0.0177 0.0000 0.0078 0.0003 0.0002 0.0003 0.0005 0.0008 0.0010 0.0011 0.0011 0.0010 0.0010 0.0010 0.0011 0.0013 0.0014 0.0016 0.0017 0.0017 0.0018 0.0018 0.0018	0.0642 0.0004 0.0079 0.0079 0.0000 0.0011 0.0009 0.0105 0.0197 0.0299 0.0009 0.4136 0.1042 0.0001 0.0340 0.0014 0.0019 0.0060 0.0118 0.0167 0.0174 0.0166 0.0154 0.0141 0.0131 0.0128 0.0134 0.0144 0.0157 0.0167 0.0173 0.0178 0.0181 0.0183 0.0187
131	[CLS] hvis jeg siger ja til at forlænge, forventer jeg, at brøndbys ledelse vil'forgylde'mig pa en made, der i hvert fald delvis [SEP]	-100 18 18 18 18 18 18 18 18 18 18 18 18 6 -100 -100 18 18 18 18 -100 -100 18 18 18 18 18 -100 18 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 6 6 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0015 0.0077 0.0001 0.0000 0.2273 0.0027 0.0082 0.0017 0.0000 0.0110 0.0001 0.0000 0.0001 0.4072 0.5002 0.4439 0.3440 0.0054 0.0000 0.0014 0.0049 0.3153 0.0001 0.0005 0.0003 0.0002 0.0007 0.0028 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0016	0.0120 0.0467 0.0008 0.0004 0.5478 0.0193 0.0560 0.0147 0.0000 0.0742 0.0012 0.0000 0.0011 0.9261 0.9132 0.9861 0.9416 0.0399 0.0001 0.0111 0.0337 1.0351 0.0006 0.0054 0.0027 0.0020 0.0070 0.0248 0.0000 0.0000 0.0000 0.0002 0.0000 0.0000 0.0141	0.0001 0.0001 0.0000 0.0000 0.0004 0.0001 0.0010 0.0005 0.0000 0.0007 0.0000 0.0000 0.0000 0.0024 0.0042 0.0045 0.0050 0.0005 0.0000 0.0001 0.0002 0.0398 0.0000 0.0003 0.0001 0.0001 0.0003 0.0013 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003	0.0015 0.0077 0.0001 0.0000 0.2342 0.0028 0.0084 0.0018 0.0000 0.0112 0.0001 0.0000 0.0001 0.4099 0.5009 0.4457 0.3441 0.0055 0.0000 0.0014 0.0049 0.3216 0.0001 0.0006 0.0003 0.0002 0.0008 0.0031 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0017
132	[CLS] pa linie med de fleste af omklædningsrummets øvrige festberuste brøndby'ere var bjarne jensen villig til at indrømme, at superliga - [SEP]	-100 18 18 -100 18 18 18 18 18 -100 18 18 -100 -100 7 -100 -100 -100 -100 18 9 -100 -100 16 -100 -100 18 18 18 18 18 18 8 -100 -100	18 18 18 18 18 18 18 18 18 9 18 18 18 18 18 18 18 18 18 18 6 18 18 9 16 18 18 18 18 18 18 18 18 18 18	0.0029 0.0184 0.0126 0.0032 0.0000 0.0011 0.0008 0.0003 0.0632 0.3675 0.0462 0.0257 0.2174 0.0004 0.0630 0.0314 0.0189 0.0001 0.0676 0.0028 0.0242 0.1741 0.0177 0.1427 0.1324 0.0267 0.0075 0.0031 0.1007 0.0180 0.0000 0.0002 0.0010 0.0001 0.0063	0.0210 0.1099 0.0829 0.0259 0.0004 0.0107 0.0075 0.0025 0.3095 1.0552 0.2640 0.1588 0.8576 0.0037 0.3322 0.1773 0.1048 0.0007 0.2914 0.0214 0.1454 0.7316 0.1132 0.5493 0.4537 0.1274 0.0520 0.0220 0.3493 0.1121 0.0001 0.0019 0.0086 0.0006 0.0459	0.0001 0.0005 0.0018 0.0010 0.0000 0.0002 0.0001 0.0000 0.0034 0.0307 0.0102 0.0062 0.0567 0.0002 0.0144 0.0059 0.0013 0.0000 0.0014 0.0002 0.0036 0.0342 0.0042 0.0105 0.0065 0.0007 0.0013 0.0001 0.0019 0.0033 0.0000 0.0000 0.0001 0.0000 0.0004	0.0037 0.0203 0.0168 0.0047 0.0001 0.0015 0.0010 0.0003 0.0646 0.3598 0.0462 0.0255 0.2173 0.0004 0.0666 0.0334 0.0197 0.0001 0.0676 0.0028 0.0250 0.1769 0.0179 0.1433 0.1338 0.0265 0.0076 0.0031 0.1010 0.0207 0.0000 0.0003 0.0019 0.0001 0.0095
133	[CLS]'vi skal slutte ballet for lyngby allerede i første halvleg. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 6 -100 -100 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0636 0.0004 0.0134 0.0003 0.0023 0.0004 0.0000 0.0013 0.0053 0.0015 0.0003 0.0000 0.0000 0.0000 0.0000 0.0109 0.0009 0.0090 0.0180 0.0186 0.0164 0.0167 0.0205 0.0249 0.0264 0.0246 0.0220 0.0200 0.0190 0.0186 0.0185 0.0185 0.0187 0.0188 0.0189	0.3103 0.0041 0.0957 0.0036 0.0190 0.0034 0.0001 0.0101 0.0382 0.0127 0.0031 0.0000 0.0004 0.0003 0.0000 0.0653 0.0075 0.0538 0.0974 0.1046 0.0976 0.1014 0.1222 0.1460 0.1545 0.1469 0.1344 0.1249 0.1200 0.1184 0.1182 0.1188 0.1196 0.1206 0.1214	0.0033 0.0001 0.0048 0.0002 0.0004 0.0001 0.0000 0.0000 0.0004 0.0003 0.0001 0.0000 0.0000 0.0000 0.0000 0.0004 0.0001 0.0001 0.0002 0.0003 0.0005 0.0007 0.0010 0.0014 0.0016 0.0017 0.0017 0.0016 0.0016 0.0017 0.0017 0.0018 0.0018 0.0018 0.0019	0.0654 0.0005 0.0148 0.0004 0.0024 0.0004 0.0000 0.0013 0.0054 0.0015 0.0003 0.0000 0.0000 0.0000 0.0000 0.0109 0.0009 0.0090 0.0180 0.0186 0.0165 0.0168 0.0206 0.0250 0.0265 0.0248 0.0221 0.0202 0.0192 0.0188 0.0187 0.0188 0.0189 0.0190 0.0192
134	[CLS] men selv om vi fra starten havde i baghovedet, at vi burde ku'trille den kamp hjem, fik vi aldrig nogen ordentlig styring pa midtbanen. [SEP] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.1054 0.0017 0.0001 0.0000 0.0050 0.0001 0.0212 0.0061 0.0028 0.0072 0.0038 0.1229 0.0491 0.0490 0.0284 0.0000 0.0021 0.0007 0.0022 0.0001 0.0000 0.0018 0.0244 0.0087 0.0020 0.0021 0.0000 0.0000 0.0002 0.0000 0.0246 0.0003 0.0007 0.0037 0.0164	0.3749 0.0141 0.0006 0.0003 0.0381 0.0012 0.1350 0.0512 0.0229 0.0539 0.0251 0.4031 0.2384 0.2766 0.1961 0.0003 0.0194 0.0072 0.0182 0.0008 0.0000 0.0155 0.1445 0.0696 0.0190 0.0196 0.0002 0.0001 0.0025 0.0000 0.1345 0.0030 0.0065 0.0280 0.0963	0.0013 0.0003 0.0000 0.0000 0.0010 0.0001 0.0049 0.0041 0.0008 0.0014 0.0001 0.0026 0.0045 0.0131 0.0172 0.0000 0.0009 0.0004 0.0007 0.0001 0.0000 0.0001 0.0030 0.0050 0.0012 0.0013 0.0000 0.0000 0.0000 0.0000 0.0017 0.0001 0.0001 0.0002 0.0004	0.1032 0.0018 0.0001 0.0000 0.0051 0.0001 0.0219 0.0071 0.0031 0.0088 0.0037 0.1236 0.0561 0.0587 0.0324 0.0000 0.0023 0.0008 0.0024 0.0001 0.0000 0.0019 0.0256 0.0103 0.0024 0.0024 0.0000 0.0000 0.0002 0.0000 0.0248 0.0003 0.0007 0.0037 0.0165
135	[CLS] at emeka ezeugo gar hen og dummer sig bade pa egne og hans kollegers vegne, er bade uheldigt, men ogsa temmelig dumt. [SEP]	-100 18 9 -100 -100 16 -100 -100 -100 18 18 18 18 -100 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 18 -100 18 18 18 -100	18 18 18 18 18 8 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0006 0.0614 0.0033 0.0229 0.0298 0.2276 0.0044 0.0011 0.0062 0.0003 0.2079 0.0003 0.0877 0.0755 0.0090 0.0010 0.0003 0.0018 0.0000 0.0197 0.0032 0.0120 0.0046 0.0000 0.0620 0.0068 0.0025 0.0000 0.0000 0.0000 0.0001 0.0001 0.0001 0.0000 0.0048	0.0061 0.3020 0.0245 0.1388 0.1910 0.9618 0.0357 0.0106 0.0480 0.0033 0.7320 0.0030 0.3619 0.3655 0.0644 0.0094 0.0031 0.0155 0.0005 0.1302 0.0291 0.0826 0.0362 0.0002 0.2333 0.0408 0.0200 0.0000 0.0002 0.0000 0.0008 0.0013 0.0009 0.0000 0.0373	0.0002 0.0074 0.0011 0.0084 0.0163 0.0749 0.0013 0.0003 0.0014 0.0001 0.0172 0.0000 0.0036 0.0087 0.0015 0.0002 0.0001 0.0005 0.0000 0.0055 0.0022 0.0038 0.0016 0.0000 0.0002 0.0001 0.0004 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0007	0.0006 0.0666 0.0039 0.0279 0.0317 0.2723 0.0050 0.0013 0.0067 0.0003 0.2181 0.0003 0.0891 0.0780 0.0093 0.0011 0.0003 0.0018 0.0000 0.0203 0.0035 0.0126 0.0051 0.0000 0.0615 0.0067 0.0025 0.0000 0.0000 0.0000 0.0001 0.0001 0.0001 0.0000 0.0049
136	[CLS] jeg er sikker pa, at samme dumhed hos os ville have kostet synderen en klækkelig bøde!'[SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 -100 18 18 -100 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 6 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0705 0.0013 0.0006 0.0004 0.0001 0.0000 0.0003 0.0006 0.0032 0.0202 0.0480 0.0517 0.4190 0.0853 0.0036 0.0052 0.0010 0.0000 0.0000 0.0115 0.0009 0.0002 0.0000 0.3911 0.0130 0.0111 0.0102 0.0158 0.0293 0.0522 0.0753 0.0812 0.0665 0.0459 0.0315	0.3374 0.0123 0.0061 0.0039 0.0014 0.0001 0.0029 0.0057 0.0262 0.1237 0.2052 0.2240 0.8034 0.3577 0.0282 0.0406 0.0092 0.0003 0.0003 0.0684 0.0082 0.0022 0.0003 1.2954 0.0940 0.0722 0.0628 0.0897 0.1495 0.2412 0.3282 0.3576 0.3159 0.2421 0.1817	0.0037 0.0006 0.0003 0.0001 0.0000 0.0000 0.0000 0.0001 0.0009 0.0035 0.0014 0.0020 0.0065 0.0041 0.0007 0.0017 0.0002 0.0000 0.0000 0.0004 0.0002 0.0001 0.0000 0.0674 0.0051 0.0014 0.0004 0.0003 0.0004 0.0008 0.0015 0.0024 0.0029 0.0029 0.0026	0.0722 0.0015 0.0006 0.0004 0.0001 0.0000 0.0003 0.0007 0.0034 0.0207 0.0481 0.0519 0.4192 0.0855 0.0037 0.0054 0.0010 0.0000 0.0000 0.0116 0.0009 0.0002 0.0000 0.4041 0.0139 0.0112 0.0102 0.0159 0.0293 0.0523 0.0754 0.0813 0.0667 0.0461 0.0317
137	[CLS] steen uno [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 9 -100 16 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 9 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0623 0.0123 0.1427 0.0124 0.1572 0.1871 0.0006 0.0013 0.0036 0.0113 0.0225 0.0264 0.0245 0.0200 0.0156 0.0132 0.0127 0.0136 0.0152 0.0169 0.0181 0.0186 0.0185 0.0182 0.0181 0.0181 0.0184 0.0188 0.0193 0.0197 0.0200 0.0203 0.0204 0.0205 0.0206	0.3096 0.0871 0.5386 0.0940 0.6493 0.8551 0.0059 0.0105 0.0257 0.0703 0.1320 0.1587 0.1527 0.1290 0.1043 0.0899 0.0866 0.0915 0.1008 0.1103 0.1171 0.1199 0.1196 0.1181 0.1169 0.1170 0.1184 0.1205 0.1229 0.1250 0.1266 0.1278 0.1286 0.1291 0.1294	0.0033 0.0041 0.0144 0.0090 0.0280 0.0499 0.0002 0.0000 0.0001 0.0003 0.0010 0.0022 0.0028 0.0025 0.0019 0.0015 0.0013 0.0013 0.0015 0.0016 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0019 0.0019 0.0019 0.0019 0.0019	0.0641 0.0142 0.1445 0.0138 0.1642 0.2103 0.0007 0.0013 0.0037 0.0113 0.0226 0.0267 0.0248 0.0202 0.0158 0.0134 0.0129 0.0138 0.0155 0.0172 0.0184 0.0189 0.0188 0.0185 0.0183 0.0184 0.0186 0.0191 0.0195 0.0199 0.0203 0.0205 0.0206 0.0207 0.0208
138	[CLS] alle ville ha'fat i brøndbys 500 - kampsjubilar bjarne jensen efter kampen i lyngby. [SEP] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 -100 18 18 6 -100 -100 18 -100 -100 -100 -100 -100 -100 9 -100 -100 16 -100 -100 18 18 18 0 -100 -100 18 -100 -100 -100 -100 -100	18 18 18 6 18 3 18 8 15 18 18 18 18 18 18 18 18 6 18 18 9 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.1311 0.0295 0.0044 0.4984 0.0229 0.2288 0.4658 0.4640 0.6699 0.1164 0.0751 0.0005 0.0032 0.0248 0.2106 0.0273 0.0333 0.5446 0.0628 0.0031 0.3099 0.2207 0.0027 0.0001 0.0003 0.0000 0.0262 0.1817 0.2538 0.0006 0.0448 0.0010 0.0038 0.0151 0.0314	0.4230 0.1735 0.0368 1.5633 0.1442 1.0862 1.1150 1.7570 1.8066 0.5578 0.3458 0.0046 0.0250 0.1413 0.7218 0.1569 0.1873 1.3589 0.3530 0.0280 0.8571 0.7353 0.0207 0.0008 0.0027 0.0005 0.1440 0.6914 0.7797 0.0050 0.2438 0.0090 0.0257 0.0803 0.1455	0.0011 0.0051 0.0023 0.1193 0.0059 0.1115 0.0544 0.1964 0.1422 0.0262 0.0064 0.0000 0.0001 0.0004 0.0033 0.0027 0.0061 0.0590 0.0244 0.0022 0.0402 0.0362 0.0006 0.0001 0.0001 0.0000 0.0008 0.0151 0.0178 0.0000 0.0044 0.0001 0.0001 0.0001 0.0002	0.1338 0.0331 0.0052 0.5891 0.0252 0.3005 0.4879 0.5640 0.7048 0.1205 0.0752 0.0005 0.0032 0.0246 0.2102 0.0274 0.0337 0.5537 0.0673 0.0034 0.3138 0.2258 0.0028 0.0001 0.0003 0.0000 0.0264 0.1866 0.2636 0.0006 0.0522 0.0011 0.0038 0.0151 0.0315
139	[CLS] foto : palle hedemann [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 9 -100 16 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 9 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0620 0.0013 0.0011 0.0102 0.0135 0.0114 0.3695 0.0956 0.0004 0.0004 0.0011 0.0031 0.0086 0.0157 0.0175 0.0163 0.0147 0.0138 0.0139 0.0147 0.0159 0.0171 0.0181 0.0186 0.0188 0.0188 0.0186 0.0186 0.0187 0.0189 0.0193 0.0196 0.0200 0.0202 0.0204	0.3085 0.0120 0.0102 0.0793 0.0952 0.0702 0.7277 0.4863 0.0038 0.0037 0.0090 0.0235 0.0582 0.0978 0.1106 0.1064 0.0984 0.0933 0.0934 0.0976 0.1042 0.1110 0.1164 0.1197 0.1209 0.1207 0.1200 0.1196 0.1200 0.1211 0.1228 0.1246 0.1263 0.1276 0.1286	0.0033 0.0004 0.0003 0.0058 0.0049 0.0014 0.0106 0.0277 0.0002 0.0000 0.0000 0.0001 0.0004 0.0010 0.0016 0.0017 0.0016 0.0014 0.0014 0.0014 0.0015 0.0016 0.0017 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0018 0.0019 0.0019 0.0019	0.0638 0.0014 0.0012 0.0107 0.0141 0.0115 0.3708 0.1033 0.0004 0.0004 0.0011 0.0032 0.0087 0.0159 0.0178 0.0165 0.0149 0.0140 0.0141 0.0149 0.0161 0.0174 0.0183 0.0189 0.0191 0.0190 0.0189 0.0188 0.0189 0.0192 0.0195 0.0199 0.0202 0.0205 0.0206
140	[CLS] pa samme tidspunkt - i tidsrummet mellem klokken 11. 50 og 12. 50 den 12. december 81 - skulle ove hansen nemlig ifølge politiet have dræbt sin kone [SEP]	-100 18 18 18 18 18 18 18 18 18 -100 -100 18 18 -100 -100 18 18 -100 18 18 18 18 9 -100 16 -100 18 18 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 6 9 16 16 18 18 18 18 18 18 18 9	0.3867 0.2547 0.5160 0.4349 0.0023 0.0027 0.1074 0.0056 0.1329 0.2291 0.0002 0.0022 0.0001 0.0043 0.0000 0.0002 0.0003 0.0034 0.0001 0.5466 0.0125 0.0140 0.0954 0.1470 0.5081 0.3590 0.1219 0.0536 0.0030 0.0152 0.0043 0.0011 0.0653 0.0845 0.0679	0.7587 0.7116 1.0247 0.7148 0.0177 0.0195 0.4608 0.0454 0.7040 0.8555 0.0022 0.0177 0.0007 0.0326 0.0005 0.0022 0.0026 0.0245 0.0011 1.2973 0.0884 0.0841 0.3572 0.6317 1.2161 0.9001 0.4227 0.2180 0.0238 0.0885 0.0330 0.0098 0.2601 0.3130 0.3286	0.0034 0.0078 0.0094 0.0042 0.0006 0.0006 0.0133 0.0034 0.0757 0.0569 0.0001 0.0003 0.0000 0.0003 0.0000 0.0001 0.0001 0.0003 0.0000 0.0314 0.0033 0.0010 0.0024 0.0179 0.0331 0.0091 0.0018 0.0011 0.0003 0.0005 0.0004 0.0002 0.0013 0.0013 0.0051	0.4147 0.2796 0.5200 0.4276 0.0022 0.0025 0.1071 0.0058 0.1393 0.2327 0.0002 0.0022 0.0001 0.0043 0.0000 0.0002 0.0003 0.0034 0.0001 0.5565 0.0133 0.0140 0.0953 0.1469 0.5097 0.3613 0.1222 0.0538 0.0030 0.0153 0.0045 0.0012 0.0670 0.0868 0.0808
141	[CLS]'alligevel blev oplysningen aldrig skrevet ned,'fastslog dr - dokumentar gruppen i sin sønderlemmende kritik af frederikshavns politis efterforskningsarbejde i pedal - ov [SEP]	-100 18 18 18 18 18 18 18 18 18 18 8 -100 -100 18 18 18 18 -100 -100 18 18 6 -100 -100 -100 15 18 -100 18 11 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 0 0 18 15 15	0.2513 0.0009 0.1780 0.0064 0.0353 0.0286 0.0952 0.0014 0.0000 0.0000 0.0011 0.0464 0.0000 0.0002 0.0002 0.0000 0.0115 0.0125 0.0071 0.0088 0.0240 0.0007 0.2814 0.0036 0.0040 0.0625 0.0480 0.0052 0.0015 0.0004 0.3774 0.6078 0.1493 0.4797 0.0548	0.8521 0.0086 0.7126 0.0477 0.2049 0.1688 0.4393 0.0117 0.0000 0.0000 0.0099 0.1926 0.0006 0.0022 0.0026 0.0003 0.0683 0.0715 0.0447 0.0543 0.1364 0.0071 0.9637 0.0321 0.0354 0.3688 0.2635 0.0394 0.0141 0.0038 0.9696 1.3297 0.6173 1.3144 0.3235	0.0263 0.0003 0.0244 0.0015 0.0078 0.0069 0.0169 0.0003 0.0000 0.0000 0.0001 0.0009 0.0000 0.0001 0.0002 0.0000 0.0003 0.0002 0.0002 0.0004 0.0015 0.0002 0.0289 0.0019 0.0025 0.0326 0.0141 0.0016 0.0010 0.0002 0.0101 0.0343 0.0104 0.0539 0.0244	0.2624 0.0010 0.1880 0.0067 0.0353 0.0277 0.0919 0.0013 0.0000 0.0000 0.0011 0.0456 0.0001 0.0002 0.0003 0.0000 0.0124 0.0132 0.0075 0.0092 0.0247 0.0007 0.2867 0.0038 0.0042 0.0655 0.0491 0.0053 0.0016 0.0004 0.3798 0.6125 0.1519 0.4795 0.0554
