batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
4191	0.6760	0.5060	6.7905	0.0354	0.3006	1.0000	16.0000	0.2964	-0.0428	-0.4067	0.2647	-0.0970	-0.4141	0.2068	-0.1108	-0.3053	0.2919	-0.0324	-0.4021	6.8052	0.0327	0.2571	1.0000	16.0000	0.1910	-0.0139	-0.3469	0.1784	-0.0448	-0.3636	0.1485	-0.0636	-0.2398	0.1857	-0.0555	-0.3496	0.6594	0.5967	0.6556	0.5873	0.6596	0.5794	0.6697	0.6016
4572	0.6859	0.5132	6.7886	0.0359	0.3162	1.0000	16.0000	0.2925	-0.0522	-0.4137	0.2609	-0.1165	-0.4275	0.2027	-0.1328	-0.3370	0.2887	-0.0428	-0.4046	6.8033	0.0333	0.2887	1.0000	16.0000	0.1863	-0.0581	-0.3597	0.1721	-0.0850	-0.3782	0.1417	-0.1058	-0.2781	0.1796	-0.1146	-0.3602	0.6654	0.6009	0.6660	0.5963	0.6758	0.5993	0.7047	0.6297
4953	0.6907	0.5245	6.7885	0.0363	0.3241	1.0000	16.0000	0.2915	-0.0284	-0.4036	0.2586	-0.0805	-0.4191	0.1993	-0.0925	-0.2902	0.2870	-0.0214	-0.3877	6.8028	0.0341	0.2928	1.0000	16.0000	0.1811	-0.0434	-0.3281	0.1632	-0.0823	-0.3646	0.1390	-0.0842	-0.2372	0.1722	-0.1103	-0.3559	0.6458	0.5738	0.6551	0.5821	0.6674	0.5827	0.6936	0.6178
5334	0.6808	0.5311	6.7905	0.0357	0.3373	1.0000	16.0000	0.2701	-0.0821	-0.4393	0.2471	-0.0988	-0.4339	0.1887	-0.1139	-0.3004	0.2668	-0.0898	-0.4397	6.8053	0.0323	0.3170	1.0000	16.0000	0.1635	-0.0633	-0.3965	0.1501	-0.1018	-0.3987	0.1210	-0.1028	-0.2646	0.1594	-0.0914	-0.4016	0.6655	0.5960	0.6657	0.5925	0.6737	0.5901	0.6693	0.5977
5715	0.6932	0.5285	6.7883	0.0363	0.3458	1.0000	16.0000	0.2718	-0.0871	-0.4347	0.2504	-0.0968	-0.4315	0.1912	-0.0968	-0.2816	0.2686	-0.0901	-0.4344	6.8032	0.0332	0.3217	1.0000	16.0000	0.1670	-0.0762	-0.3944	0.1573	-0.0827	-0.3933	0.1285	-0.0832	-0.2437	0.1615	-0.1275	-0.4081	0.6686	0.5993	0.6707	0.5973	0.6752	0.5958	0.6898	0.6139
6096	0.7059	0.5324	6.7870	0.0370	0.3434	1.0000	16.0000	0.2846	-0.0779	-0.4267	0.2571	-0.0984	-0.4364	0.1942	-0.1173	-0.3173	0.2823	-0.0764	-0.4252	6.8018	0.0340	0.3096	1.0000	16.0000	0.1807	-0.0766	-0.3825	0.1603	-0.1097	-0.4001	0.1277	-0.1156	-0.2807	0.1775	-0.0935	-0.3856	0.6702	0.6055	0.6743	0.6026	0.6812	0.5989	0.6733	0.6061
6477	0.6987	0.5430	6.7882	0.0367	0.3636	1.0000	16.0000	0.2727	-0.0897	-0.4208	0.2528	-0.0895	-0.4173	0.1985	-0.0833	-0.2366	0.2710	-0.0918	-0.4222	6.8033	0.0331	0.3290	1.0000	16.0000	0.1735	-0.0498	-0.3652	0.1598	-0.0814	-0.3689	0.1354	-0.0798	-0.2041	0.1704	-0.0729	-0.3720	0.6663	0.5975	0.6663	0.5962	0.6739	0.5940	0.6698	0.5992
6858	0.7098	0.5319	6.7837	0.0371	0.3562	1.0000	16.0000	0.2964	-0.0556	-0.3664	0.2691	-0.0898	-0.3956	0.1960	-0.1079	-0.2552	0.2929	-0.0561	-0.3599	6.7985	0.0349	0.3372	1.0000	16.0000	0.1954	-0.0456	-0.3145	0.1733	-0.0985	-0.3666	0.1319	-0.1048	-0.2344	0.1876	-0.0994	-0.3284	0.6655	0.5945	0.6797	0.6052	0.6878	0.6102	0.6966	0.6186
7239	0.7128	0.5440	6.7850	0.0373	0.3608	1.0000	16.0000	0.2756	-0.0782	-0.4386	0.2554	-0.1068	-0.4444	0.1920	-0.1207	-0.2978	0.2729	-0.0866	-0.4396	6.8001	0.0345	0.3420	1.0000	16.0000	0.1758	-0.0795	-0.3891	0.1597	-0.1140	-0.4048	0.1239	-0.1105	-0.2621	0.1714	-0.0992	-0.3947	0.6729	0.6048	0.6786	0.6060	0.6820	0.6008	0.6767	0.6057
7620	0.7133	0.5468	6.7848	0.0374	0.3726	1.0000	16.0000	0.2749	-0.0827	-0.4381	0.2582	-0.1008	-0.4347	0.1884	-0.1109	-0.2619	0.2727	-0.0873	-0.4382	6.8001	0.0339	0.3299	1.0000	16.0000	0.1745	-0.0660	-0.4002	0.1633	-0.1080	-0.4036	0.1235	-0.1111	-0.2468	0.1715	-0.0881	-0.4036	0.6803	0.6137	0.6853	0.6147	0.6897	0.6113	0.6860	0.6159
8001	0.7141	0.5417	6.7840	0.0373	0.3661	1.0000	16.0000	0.2780	-0.0832	-0.4440	0.2574	-0.1202	-0.4454	0.1944	-0.1366	-0.3105	0.2745	-0.0895	-0.4413	6.7991	0.0350	0.3550	1.0000	16.0000	0.1817	-0.0760	-0.3820	0.1627	-0.1199	-0.4071	0.1280	-0.1323	-0.2816	0.1749	-0.1185	-0.3878	0.6672	0.5997	0.6807	0.6089	0.6900	0.6110	0.6932	0.6165
8382	0.7174	0.5512	6.7835	0.0375	0.3862	1.0000	16.0000	0.2688	-0.0916	-0.4437	0.2502	-0.1053	-0.4427	0.1828	-0.1105	-0.2678	0.2660	-0.0923	-0.4437	6.7987	0.0343	0.3549	1.0000	16.0000	0.1689	-0.1004	-0.4126	0.1559	-0.1246	-0.4143	0.1165	-0.1152	-0.2506	0.1648	-0.1308	-0.4200	0.6817	0.6091	0.6864	0.6120	0.6911	0.6099	0.6909	0.6147
8763	0.7277	0.5561	6.7828	0.0381	0.3781	1.0000	16.0000	0.2791	-0.0862	-0.4323	0.2590	-0.1100	-0.4374	0.1949	-0.1162	-0.2754	0.2764	-0.0956	-0.4327	6.7981	0.0351	0.3524	1.0000	16.0000	0.1840	-0.1002	-0.3914	0.1657	-0.1126	-0.4085	0.1294	-0.1122	-0.2552	0.1802	-0.1146	-0.3973	0.6783	0.6119	0.6890	0.6179	0.6950	0.6184	0.6789	0.6099
9144	0.7235	0.5568	6.7830	0.0379	0.3887	1.0000	16.0000	0.2711	-0.0865	-0.4345	0.2536	-0.1051	-0.4384	0.1923	-0.1050	-0.2573	0.2682	-0.0915	-0.4354	6.7982	0.0345	0.3649	1.0000	16.0000	0.1754	-0.0576	-0.3926	0.1616	-0.1002	-0.4006	0.1287	-0.0967	-0.2310	0.1702	-0.0937	-0.4008	0.6773	0.6065	0.6808	0.6079	0.6821	0.6001	0.6876	0.6118
9525	0.7277	0.5587	6.7820	0.0381	0.3955	1.0000	16.0000	0.2731	-0.1010	-0.4475	0.2558	-0.1175	-0.4487	0.1881	-0.1319	-0.2879	0.2706	-0.1083	-0.4482	6.7973	0.0349	0.3594	1.0000	16.0000	0.1750	-0.1146	-0.4110	0.1619	-0.1223	-0.4180	0.1217	-0.1290	-0.2658	0.1709	-0.1314	-0.4157	0.6825	0.6133	0.6921	0.6190	0.6976	0.6163	0.6920	0.6187
9906	0.7281	0.5607	6.7822	0.0381	0.3982	1.0000	16.0000	0.2756	-0.0964	-0.4438	0.2581	-0.1155	-0.4466	0.1940	-0.1264	-0.2752	0.2729	-0.1022	-0.4437	6.7975	0.0350	0.3664	1.0000	16.0000	0.1814	-0.0850	-0.4011	0.1651	-0.1083	-0.4104	0.1283	-0.1150	-0.2486	0.1764	-0.0909	-0.4065	0.6789	0.6107	0.6864	0.6149	0.6903	0.6089	0.6811	0.6112
10287	0.7207	0.5594	6.7824	0.0377	0.3968	1.0000	16.0000	0.2624	-0.1255	-0.4695	0.2483	-0.1337	-0.4653	0.1886	-0.1518	-0.3205	0.2600	-0.1316	-0.4695	6.7977	0.0345	0.3613	1.0000	16.0000	0.1685	-0.1349	-0.4239	0.1557	-0.1302	-0.4271	0.1196	-0.1355	-0.2892	0.1643	-0.1407	-0.4289	0.6810	0.6104	0.6858	0.6142	0.6930	0.6130	0.6831	0.6108
10668	0.7343	0.5640	6.7813	0.0384	0.3985	1.0000	16.0000	0.2747	-0.0962	-0.4405	0.2561	-0.1196	-0.4443	0.1890	-0.1239	-0.2726	0.2718	-0.1021	-0.4398	6.7966	0.0353	0.3687	1.0000	16.0000	0.1785	-0.1182	-0.4032	0.1619	-0.1235	-0.4148	0.1230	-0.1210	-0.2554	0.1739	-0.1330	-0.4106	0.6812	0.6124	0.6905	0.6183	0.6968	0.6167	0.6823	0.6117
11049	0.7374	0.5624	6.7803	0.0386	0.4017	1.0000	16.0000	0.2791	-0.0961	-0.4389	0.2605	-0.1194	-0.4465	0.1943	-0.1400	-0.2973	0.2761	-0.1022	-0.4382	6.7955	0.0358	0.3665	1.0000	16.0000	0.1831	-0.1055	-0.3907	0.1665	-0.1235	-0.4101	0.1273	-0.1312	-0.2725	0.1783	-0.1155	-0.3981	0.6758	0.6083	0.6902	0.6172	0.6969	0.6149	0.6777	0.6079
11430	0.7352	0.5637	6.7805	0.0384	0.4014	1.0000	16.0000	0.2728	-0.1027	-0.4471	0.2548	-0.1216	-0.4493	0.1833	-0.1331	-0.2823	0.2701	-0.1064	-0.4467	6.7957	0.0354	0.3644	1.0000	16.0000	0.1746	-0.1303	-0.4083	0.1598	-0.1365	-0.4212	0.1166	-0.1353	-0.2668	0.1707	-0.1400	-0.4143	0.6825	0.6131	0.6935	0.6198	0.7012	0.6186	0.6841	0.6131
11811	0.7311	0.5624	6.7809	0.0382	0.3958	1.0000	16.0000	0.2700	-0.1180	-0.4630	0.2531	-0.1382	-0.4648	0.1924	-0.1555	-0.3272	0.2669	-0.1222	-0.4632	6.7962	0.0352	0.3648	1.0000	16.0000	0.1746	-0.1472	-0.4173	0.1592	-0.1438	-0.4308	0.1227	-0.1401	-0.3026	0.1694	-0.1515	-0.4250	0.6816	0.6111	0.6874	0.6142	0.6954	0.6138	0.6836	0.6116
12192	0.7278	0.5641	6.7811	0.0380	0.3954	1.0000	16.0000	0.2672	-0.1065	-0.4601	0.2528	-0.1282	-0.4582	0.1866	-0.1413	-0.2925	0.2643	-0.1165	-0.4612	6.7965	0.0349	0.3712	1.0000	16.0000	0.1730	-0.1367	-0.4180	0.1597	-0.1268	-0.4242	0.1203	-0.1315	-0.2699	0.1679	-0.1424	-0.4246	0.6858	0.6145	0.6924	0.6188	0.6973	0.6160	0.6884	0.6150
12573	0.7394	0.5671	6.7799	0.0387	0.4041	1.0000	16.0000	0.2766	-0.1070	-0.4361	0.2584	-0.1189	-0.4427	0.1929	-0.1356	-0.2830	0.2740	-0.1108	-0.4353	6.7952	0.0358	0.3729	1.0000	16.0000	0.1820	-0.1147	-0.3883	0.1638	-0.1225	-0.4091	0.1249	-0.1266	-0.2621	0.1772	-0.1194	-0.3943	0.6754	0.6062	0.6893	0.6177	0.6955	0.6155	0.6790	0.6074
12954	0.7383	0.5673	6.7802	0.0386	0.4076	1.0000	16.0000	0.2725	-0.1206	-0.4520	0.2547	-0.1320	-0.4561	0.1921	-0.1466	-0.3046	0.2695	-0.1235	-0.4511	6.7955	0.0357	0.3810	1.0000	16.0000	0.1776	-0.1309	-0.4054	0.1606	-0.1347	-0.4221	0.1236	-0.1347	-0.2823	0.1725	-0.1406	-0.4137	0.6775	0.6078	0.6892	0.6161	0.6967	0.6160	0.6791	0.6073
13335	0.7295	0.5667	6.7809	0.0381	0.4108	1.0000	16.0000	0.2647	-0.1003	-0.4401	0.2514	-0.1156	-0.4368	0.1879	-0.1222	-0.2482	0.2617	-0.1106	-0.4400	6.7962	0.0347	0.3750	1.0000	16.0000	0.1714	-0.0571	-0.3918	0.1582	-0.1002	-0.4011	0.1216	-0.1083	-0.2293	0.1659	-0.0747	-0.4004	0.6794	0.6124	0.6879	0.6180	0.6895	0.6105	0.6825	0.6135
13716	0.7385	0.5688	6.7799	0.0386	0.4062	1.0000	16.0000	0.2731	-0.1042	-0.4415	0.2557	-0.1211	-0.4434	0.1869	-0.1297	-0.2680	0.2703	-0.1088	-0.4405	6.7953	0.0357	0.3789	1.0000	16.0000	0.1782	-0.1291	-0.4013	0.1620	-0.1253	-0.4139	0.1213	-0.1239	-0.2524	0.1732	-0.1354	-0.4073	0.6815	0.6104	0.6914	0.6180	0.6969	0.6153	0.6839	0.6111
14097	0.7372	0.5687	6.7802	0.0386	0.4069	1.0000	16.0000	0.2714	-0.1111	-0.4496	0.2546	-0.1292	-0.4519	0.1909	-0.1414	-0.2897	0.2684	-0.1172	-0.4495	6.7956	0.0357	0.3772	1.0000	16.0000	0.1780	-0.1356	-0.4049	0.1608	-0.1284	-0.4195	0.1232	-0.1298	-0.2698	0.1723	-0.1404	-0.4120	0.6794	0.6084	0.6896	0.6168	0.6952	0.6143	0.6830	0.6096
14478	0.7421	0.5698	6.7794	0.0388	0.4118	1.0000	16.0000	0.2745	-0.1052	-0.4409	0.2565	-0.1210	-0.4444	0.1869	-0.1340	-0.2766	0.2716	-0.1082	-0.4396	6.7947	0.0359	0.3804	1.0000	16.0000	0.1787	-0.1201	-0.3964	0.1619	-0.1284	-0.4128	0.1203	-0.1305	-0.2587	0.1737	-0.1302	-0.4037	0.6781	0.6094	0.6932	0.6203	0.7000	0.6187	0.6808	0.6098
14859	0.7383	0.5681	6.7797	0.0386	0.4078	1.0000	16.0000	0.2718	-0.1139	-0.4482	0.2552	-0.1271	-0.4519	0.1907	-0.1435	-0.2935	0.2687	-0.1177	-0.4476	6.7951	0.0357	0.3773	1.0000	16.0000	0.1771	-0.1369	-0.4059	0.1607	-0.1314	-0.4207	0.1224	-0.1316	-0.2738	0.1715	-0.1474	-0.4145	0.6822	0.6116	0.6917	0.6189	0.6966	0.6160	0.6850	0.6119
15240	0.7403	0.5698	6.7796	0.0387	0.4091	1.0000	16.0000	0.2734	-0.1073	-0.4370	0.2567	-0.1177	-0.4419	0.1895	-0.1306	-0.2677	0.2704	-0.1116	-0.4365	6.7950	0.0356	0.3769	1.0000	16.0000	0.1788	-0.1127	-0.3968	0.1622	-0.1199	-0.4123	0.1225	-0.1216	-0.2503	0.1735	-0.1215	-0.4036	0.6818	0.6114	0.6925	0.6207	0.6957	0.6153	0.6851	0.6122
15621	0.7398	0.5696	6.7795	0.0387	0.4071	1.0000	16.0000	0.2721	-0.1073	-0.4449	0.2554	-0.1250	-0.4480	0.1892	-0.1395	-0.2835	0.2692	-0.1128	-0.4442	6.7949	0.0358	0.3838	1.0000	16.0000	0.1776	-0.1303	-0.4021	0.1610	-0.1279	-0.4175	0.1215	-0.1295	-0.2639	0.1722	-0.1413	-0.4105	0.6815	0.6108	0.6915	0.6190	0.6968	0.6155	0.6845	0.6114
16002	0.7383	0.5701	6.7798	0.0386	0.4106	1.0000	16.0000	0.2712	-0.1080	-0.4472	0.2547	-0.1263	-0.4495	0.1881	-0.1386	-0.2799	0.2682	-0.1151	-0.4468	6.7952	0.0355	0.3828	1.0000	16.0000	0.1770	-0.1323	-0.4061	0.1607	-0.1267	-0.4191	0.1209	-0.1279	-0.2606	0.1716	-0.1403	-0.4126	0.6825	0.6117	0.6927	0.6200	0.6974	0.6167	0.6860	0.6130
16383	0.7374	0.5695	6.7797	0.0385	0.4136	1.0000	16.0000	0.2688	-0.1091	-0.4519	0.2534	-0.1283	-0.4531	0.1889	-0.1445	-0.2887	0.2659	-0.1123	-0.4516	6.7951	0.0354	0.3875	1.0000	16.0000	0.1749	-0.1343	-0.4099	0.1598	-0.1269	-0.4198	0.1211	-0.1304	-0.2679	0.1694	-0.1427	-0.4169	0.6835	0.6133	0.6920	0.6196	0.6969	0.6158	0.6872	0.6150
16764	0.7401	0.5709	6.7796	0.0387	0.4091	1.0000	16.0000	0.2714	-0.1035	-0.4396	0.2551	-0.1196	-0.4418	0.1869	-0.1296	-0.2608	0.2684	-0.1072	-0.4390	6.7950	0.0355	0.3850	1.0000	16.0000	0.1770	-0.1153	-0.4002	0.1612	-0.1203	-0.4117	0.1209	-0.1206	-0.2445	0.1715	-0.1244	-0.4071	0.6830	0.6122	0.6923	0.6199	0.6958	0.6146	0.6867	0.6135
17145	0.7385	0.5697	6.7796	0.0386	0.4106	1.0000	16.0000	0.2716	-0.1104	-0.4498	0.2551	-0.1278	-0.4509	0.1878	-0.1431	-0.2864	0.2685	-0.1174	-0.4496	6.7949	0.0358	0.3807	1.0000	16.0000	0.1777	-0.1338	-0.4065	0.1614	-0.1299	-0.4188	0.1209	-0.1336	-0.2673	0.1722	-0.1393	-0.4136	0.6810	0.6106	0.6926	0.6193	0.6983	0.6166	0.6847	0.6121
17526	0.7407	0.5695	6.7792	0.0387	0.4073	1.0000	16.0000	0.2725	-0.1138	-0.4456	0.2555	-0.1259	-0.4497	0.1883	-0.1421	-0.2882	0.2695	-0.1170	-0.4446	6.7946	0.0358	0.3831	1.0000	16.0000	0.1773	-0.1303	-0.4022	0.1610	-0.1316	-0.4190	0.1205	-0.1339	-0.2701	0.1722	-0.1401	-0.4106	0.6807	0.6109	0.6932	0.6205	0.6998	0.6188	0.6831	0.6111
17907	0.7408	0.5705	6.7794	0.0387	0.4135	1.0000	16.0000	0.2724	-0.1085	-0.4429	0.2558	-0.1242	-0.4462	0.1889	-0.1379	-0.2768	0.2694	-0.1151	-0.4427	6.7948	0.0358	0.3841	1.0000	16.0000	0.1781	-0.1293	-0.4001	0.1614	-0.1264	-0.4161	0.1215	-0.1280	-0.2590	0.1725	-0.1369	-0.4076	0.6824	0.6113	0.6930	0.6204	0.6977	0.6165	0.6862	0.6128
18288	0.7394	0.5712	6.7796	0.0386	0.4160	1.0000	16.0000	0.2704	-0.1093	-0.4431	0.2545	-0.1233	-0.4453	0.1884	-0.1342	-0.2689	0.2673	-0.1139	-0.4425	6.7950	0.0354	0.3850	1.0000	16.0000	0.1765	-0.1176	-0.4025	0.1606	-0.1211	-0.4145	0.1216	-0.1224	-0.2508	0.1708	-0.1267	-0.4096	0.6823	0.6119	0.6924	0.6202	0.6962	0.6156	0.6859	0.6131
18669	0.7412	0.5701	6.7792	0.0387	0.4067	1.0000	16.0000	0.2724	-0.1077	-0.4422	0.2558	-0.1228	-0.4462	0.1889	-0.1382	-0.2791	0.2693	-0.1136	-0.4415	6.7946	0.0357	0.3859	1.0000	16.0000	0.1777	-0.1282	-0.4008	0.1613	-0.1258	-0.4163	0.1213	-0.1286	-0.2605	0.1721	-0.1396	-0.4097	0.6825	0.6115	0.6929	0.6205	0.6976	0.6164	0.6854	0.6121
19050	0.7390	0.5704	6.7795	0.0386	0.4123	1.0000	16.0000	0.2711	-0.1093	-0.4466	0.2549	-0.1255	-0.4485	0.1879	-0.1391	-0.2784	0.2681	-0.1156	-0.4461	6.7949	0.0357	0.3851	1.0000	16.0000	0.1769	-0.1320	-0.4043	0.1608	-0.1274	-0.4178	0.1208	-0.1292	-0.2601	0.1715	-0.1389	-0.4114	0.6825	0.6116	0.6932	0.6204	0.6980	0.6170	0.6862	0.6130
19431	0.7396	0.5706	6.7794	0.0387	0.4075	1.0000	16.0000	0.2710	-0.1112	-0.4477	0.2549	-0.1263	-0.4499	0.1882	-0.1412	-0.2835	0.2680	-0.1170	-0.4474	6.7948	0.0357	0.3850	1.0000	16.0000	0.1768	-0.1347	-0.4047	0.1606	-0.1292	-0.4189	0.1207	-0.1317	-0.2649	0.1713	-0.1409	-0.4122	0.6824	0.6116	0.6930	0.6201	0.6982	0.6171	0.6858	0.6129
19812	0.7397	0.5706	6.7794	0.0387	0.4127	1.0000	16.0000	0.2714	-0.1075	-0.4452	0.2551	-0.1246	-0.4474	0.1870	-0.1379	-0.2763	0.2684	-0.1137	-0.4451	6.7947	0.0357	0.3848	1.0000	16.0000	0.1769	-0.1312	-0.4034	0.1607	-0.1279	-0.4174	0.1199	-0.1300	-0.2590	0.1714	-0.1392	-0.4106	0.6831	0.6119	0.6933	0.6205	0.6985	0.6168	0.6865	0.6133
20193	0.7396	0.5705	6.7794	0.0387	0.4059	1.0000	16.0000	0.2713	-0.1101	-0.4464	0.2550	-0.1257	-0.4485	0.1880	-0.1401	-0.2802	0.2682	-0.1170	-0.4461	6.7948	0.0358	0.3854	1.0000	16.0000	0.1772	-0.1328	-0.4035	0.1609	-0.1281	-0.4174	0.1208	-0.1303	-0.2614	0.1717	-0.1386	-0.4107	0.6818	0.6109	0.6926	0.6200	0.6977	0.6166	0.6855	0.6123
