batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
7239	0.7155	0.5447	6.7862	0.0376	0.3652	1.0000	16.0000	0.2943	-0.0808	-0.4219	0.2802	-0.0892	-0.4248	0.2146	-0.0907	-0.2588	0.2923	-0.0752	-0.4204	6.8013	0.0344	0.3445	1.0000	16.0000	0.2014	-0.0762	-0.3883	0.1916	-0.0821	-0.3932	0.1426	-0.0899	-0.2719	0.1969	-0.0999	-0.3956	0.6831	0.6243	0.6920	0.6254	0.7043	0.6264	0.6896	0.6273
7620	0.7208	0.5483	6.7848	0.0378	0.3682	1.0000	16.0000	0.2992	-0.0833	-0.4016	0.2838	-0.0932	-0.4120	0.2160	-0.0878	-0.2467	0.2973	-0.0716	-0.3985	6.8001	0.0346	0.3382	1.0000	16.0000	0.2055	-0.0712	-0.3715	0.1944	-0.0885	-0.3854	0.1426	-0.0841	-0.2614	0.2016	-0.0934	-0.3783	0.6820	0.6273	0.6926	0.6311	0.7043	0.6293	0.6871	0.6286
8001	0.7242	0.5515	6.7845	0.0380	0.3575	1.0000	16.0000	0.3023	-0.0825	-0.3988	0.2853	-0.0966	-0.4097	0.2179	-0.0883	-0.2411	0.3002	-0.0725	-0.3974	6.7999	0.0350	0.3415	1.0000	16.0000	0.2121	-0.0688	-0.3663	0.1973	-0.0911	-0.3887	0.1447	-0.0893	-0.2660	0.2077	-0.0904	-0.3749	0.6824	0.6283	0.6936	0.6310	0.7030	0.6276	0.6865	0.6299
8382	0.7180	0.5484	6.7848	0.0376	0.3698	1.0000	16.0000	0.2800	-0.1263	-0.4466	0.2678	-0.1296	-0.4545	0.2136	-0.1149	-0.3223	0.2780	-0.1167	-0.4461	6.8000	0.0345	0.3550	1.0000	16.0000	0.1839	-0.1058	-0.4036	0.1761	-0.1094	-0.4165	0.1351	-0.1029	-0.3168	0.1797	-0.1194	-0.4103	0.6838	0.6205	0.6888	0.6224	0.7011	0.6247	0.6879	0.6224
8763	0.7200	0.5520	6.7841	0.0377	0.3626	1.0000	16.0000	0.2861	-0.1222	-0.4408	0.2737	-0.1284	-0.4453	0.2067	-0.1204	-0.3029	0.2837	-0.1182	-0.4401	6.7993	0.0349	0.3487	1.0000	16.0000	0.1958	-0.1089	-0.4010	0.1832	-0.1168	-0.4197	0.1319	-0.1182	-0.3087	0.1906	-0.1304	-0.4078	0.6788	0.6187	0.6942	0.6270	0.7074	0.6282	0.6861	0.6214
9144	0.7316	0.5556	6.7831	0.0384	0.3777	1.0000	16.0000	0.2953	-0.1062	-0.4123	0.2790	-0.1163	-0.4261	0.2148	-0.1030	-0.2755	0.2933	-0.0947	-0.4100	6.7985	0.0355	0.3608	1.0000	16.0000	0.2031	-0.0935	-0.3824	0.1883	-0.1030	-0.4019	0.1388	-0.0952	-0.2863	0.1988	-0.1096	-0.3914	0.6802	0.6252	0.6939	0.6318	0.7061	0.6314	0.6844	0.6266
9525	0.7320	0.5579	6.7828	0.0384	0.3897	1.0000	16.0000	0.2909	-0.1080	-0.4219	0.2786	-0.1119	-0.4301	0.2114	-0.1102	-0.2763	0.2888	-0.0994	-0.4201	6.7982	0.0354	0.3619	1.0000	16.0000	0.1984	-0.0904	-0.3883	0.1882	-0.1063	-0.4063	0.1371	-0.1007	-0.2893	0.1940	-0.1054	-0.3963	0.6816	0.6251	0.6962	0.6331	0.7072	0.6309	0.6850	0.6260
9906	0.7362	0.5610	6.7825	0.0386	0.3861	1.0000	16.0000	0.2935	-0.1164	-0.4163	0.2784	-0.1167	-0.4280	0.2091	-0.1070	-0.2693	0.2917	-0.1022	-0.4129	6.7980	0.0355	0.3662	1.0000	16.0000	0.2002	-0.0999	-0.3872	0.1869	-0.1046	-0.4064	0.1341	-0.1061	-0.2908	0.1966	-0.1132	-0.3942	0.6878	0.6309	0.7000	0.6359	0.7122	0.6352	0.6904	0.6304
10287	0.7382	0.5635	6.7824	0.0387	0.3891	1.0000	16.0000	0.2899	-0.1097	-0.4134	0.2744	-0.1115	-0.4216	0.2051	-0.0962	-0.2499	0.2873	-0.1053	-0.4126	6.7978	0.0357	0.3699	1.0000	16.0000	0.1968	-0.0762	-0.3813	0.1834	-0.0998	-0.4002	0.1317	-0.0907	-0.2690	0.1917	-0.0955	-0.3907	0.6788	0.6246	0.6946	0.6325	0.7033	0.6272	0.6826	0.6263
10668	0.7342	0.5630	6.7826	0.0385	0.3904	1.0000	16.0000	0.2903	-0.1063	-0.4197	0.2782	-0.1037	-0.4238	0.2094	-0.0943	-0.2447	0.2877	-0.1049	-0.4198	6.7980	0.0354	0.3765	1.0000	16.0000	0.1992	-0.0669	-0.3886	0.1892	-0.0907	-0.4016	0.1389	-0.0847	-0.2612	0.1949	-0.0868	-0.3963	0.6828	0.6276	0.6984	0.6366	0.7054	0.6291	0.6866	0.6294
11049	0.7390	0.5669	6.7825	0.0388	0.3897	1.0000	16.0000	0.2906	-0.1158	-0.4174	0.2770	-0.1114	-0.4222	0.2134	-0.0877	-0.2464	0.2884	-0.1097	-0.4170	6.7979	0.0357	0.3733	1.0000	16.0000	0.1989	-0.0897	-0.3814	0.1886	-0.1003	-0.3984	0.1423	-0.0875	-0.2668	0.1951	-0.1017	-0.3883	0.6796	0.6245	0.6926	0.6317	0.7032	0.6290	0.6823	0.6259
11430	0.7409	0.5650	6.7814	0.0389	0.3916	1.0000	16.0000	0.2989	-0.1026	-0.3989	0.2832	-0.1109	-0.4120	0.2146	-0.1029	-0.2546	0.2963	-0.0917	-0.3973	6.7970	0.0357	0.3757	1.0000	16.0000	0.2090	-0.0972	-0.3716	0.1934	-0.1055	-0.3955	0.1414	-0.0988	-0.2807	0.2053	-0.1083	-0.3765	0.6837	0.6310	0.7008	0.6397	0.7108	0.6366	0.6865	0.6313
11811	0.7425	0.5660	6.7813	0.0389	0.3908	1.0000	16.0000	0.2935	-0.1155	-0.4124	0.2792	-0.1175	-0.4239	0.2110	-0.1100	-0.2677	0.2909	-0.1049	-0.4100	6.7968	0.0358	0.3746	1.0000	16.0000	0.2016	-0.1001	-0.3834	0.1879	-0.1093	-0.4052	0.1367	-0.1055	-0.2901	0.1966	-0.1149	-0.3927	0.6846	0.6301	0.7009	0.6389	0.7116	0.6363	0.6875	0.6304
12192	0.7403	0.5691	6.7820	0.0389	0.3913	1.0000	16.0000	0.2878	-0.1174	-0.4250	0.2755	-0.1129	-0.4302	0.2072	-0.1006	-0.2576	0.2854	-0.1136	-0.4251	6.7976	0.0357	0.3823	1.0000	16.0000	0.1955	-0.0921	-0.3932	0.1857	-0.1050	-0.4077	0.1354	-0.0941	-0.2752	0.1918	-0.1050	-0.3983	0.6845	0.6282	0.6988	0.6370	0.7069	0.6318	0.6884	0.6300
12573	0.7428	0.5693	6.7816	0.0390	0.3992	1.0000	16.0000	0.2889	-0.1187	-0.4169	0.2757	-0.1079	-0.4219	0.2100	-0.0882	-0.2409	0.2867	-0.1110	-0.4150	6.7972	0.0358	0.3834	1.0000	16.0000	0.1959	-0.0811	-0.3858	0.1857	-0.0971	-0.3995	0.1390	-0.0851	-0.2621	0.1917	-0.0945	-0.3927	0.6861	0.6308	0.7007	0.6387	0.7087	0.6345	0.6880	0.6307
12954	0.7430	0.5685	6.7813	0.0390	0.4011	1.0000	16.0000	0.2900	-0.1224	-0.4134	0.2769	-0.1102	-0.4213	0.2134	-0.0942	-0.2514	0.2879	-0.1157	-0.4126	6.7969	0.0359	0.3847	1.0000	16.0000	0.1977	-0.0920	-0.3807	0.1878	-0.1022	-0.3976	0.1418	-0.0884	-0.2680	0.1940	-0.1052	-0.3867	0.6840	0.6288	0.6976	0.6374	0.7068	0.6339	0.6854	0.6292
13335	0.7435	0.5695	6.7813	0.0390	0.3954	1.0000	16.0000	0.2925	-0.1166	-0.4164	0.2792	-0.1113	-0.4242	0.2092	-0.1047	-0.2549	0.2901	-0.1106	-0.4152	6.7969	0.0358	0.3838	1.0000	16.0000	0.2009	-0.0967	-0.3871	0.1887	-0.1036	-0.4054	0.1370	-0.1000	-0.2796	0.1967	-0.1088	-0.3938	0.6863	0.6316	0.7023	0.6407	0.7110	0.6362	0.6894	0.6332
13716	0.7443	0.5688	6.7808	0.0390	0.3992	1.0000	16.0000	0.2891	-0.1277	-0.4210	0.2762	-0.1236	-0.4314	0.2097	-0.1130	-0.2794	0.2862	-0.1217	-0.4213	6.7964	0.0360	0.3853	1.0000	16.0000	0.1959	-0.0974	-0.3903	0.1846	-0.1133	-0.4105	0.1350	-0.1048	-0.2925	0.1917	-0.1119	-0.3975	0.6824	0.6268	0.6973	0.6361	0.7063	0.6306	0.6850	0.6268
14097	0.7444	0.5710	6.7814	0.0391	0.4020	1.0000	16.0000	0.2900	-0.1262	-0.4207	0.2771	-0.1203	-0.4295	0.2130	-0.1060	-0.2688	0.2871	-0.1270	-0.4217	6.7970	0.0358	0.3881	1.0000	16.0000	0.1970	-0.1021	-0.3889	0.1866	-0.1135	-0.4078	0.1406	-0.0994	-0.2815	0.1926	-0.1147	-0.3967	0.6839	0.6286	0.6973	0.6361	0.7043	0.6303	0.6863	0.6293
14478	0.7469	0.5705	6.7808	0.0392	0.4020	1.0000	16.0000	0.2913	-0.1210	-0.4148	0.2778	-0.1196	-0.4252	0.2127	-0.1049	-0.2662	0.2888	-0.1132	-0.4138	6.7964	0.0360	0.3912	1.0000	16.0000	0.1989	-0.1033	-0.3825	0.1871	-0.1113	-0.4042	0.1392	-0.1010	-0.2843	0.1951	-0.1128	-0.3888	0.6825	0.6285	0.6970	0.6366	0.7068	0.6323	0.6837	0.6277
14859	0.7443	0.5699	6.7811	0.0391	0.3997	1.0000	16.0000	0.2890	-0.1263	-0.4220	0.2764	-0.1235	-0.4318	0.2142	-0.1096	-0.2799	0.2862	-0.1241	-0.4220	6.7967	0.0360	0.3856	1.0000	16.0000	0.1958	-0.1063	-0.3908	0.1861	-0.1141	-0.4085	0.1411	-0.1003	-0.2902	0.1918	-0.1200	-0.3980	0.6864	0.6289	0.6998	0.6379	0.7081	0.6341	0.6880	0.6289
15240	0.7459	0.5703	6.7806	0.0391	0.4025	1.0000	16.0000	0.2916	-0.1215	-0.4135	0.2790	-0.1134	-0.4233	0.2122	-0.1033	-0.2581	0.2890	-0.1174	-0.4135	6.7963	0.0359	0.3884	1.0000	16.0000	0.1987	-0.0994	-0.3841	0.1883	-0.1081	-0.4031	0.1396	-0.0971	-0.2771	0.1949	-0.1122	-0.3913	0.6877	0.6329	0.7028	0.6414	0.7092	0.6351	0.6909	0.6338
15621	0.7457	0.5717	6.7811	0.0391	0.4069	1.0000	16.0000	0.2891	-0.1222	-0.4187	0.2764	-0.1120	-0.4255	0.2101	-0.0990	-0.2529	0.2867	-0.1176	-0.4181	6.7967	0.0359	0.3961	1.0000	16.0000	0.1961	-0.0942	-0.3884	0.1858	-0.1064	-0.4045	0.1380	-0.0939	-0.2737	0.1926	-0.1065	-0.3938	0.6862	0.6308	0.7011	0.6397	0.7087	0.6347	0.6878	0.6308
16002	0.7461	0.5711	6.7809	0.0392	0.4032	1.0000	16.0000	0.2889	-0.1238	-0.4199	0.2766	-0.1148	-0.4277	0.2102	-0.1027	-0.2610	0.2865	-0.1169	-0.4197	6.7965	0.0360	0.3880	1.0000	16.0000	0.1959	-0.0967	-0.3901	0.1859	-0.1061	-0.4067	0.1377	-0.0963	-0.2797	0.1924	-0.1086	-0.3957	0.6864	0.6304	0.7019	0.6399	0.7102	0.6354	0.6885	0.6306
16383	0.7463	0.5709	6.7806	0.0392	0.4042	1.0000	16.0000	0.2900	-0.1230	-0.4141	0.2772	-0.1149	-0.4238	0.2097	-0.1019	-0.2556	0.2876	-0.1169	-0.4133	6.7963	0.0361	0.3897	1.0000	16.0000	0.1973	-0.0998	-0.3849	0.1861	-0.1072	-0.4040	0.1370	-0.0988	-0.2778	0.1937	-0.1097	-0.3898	0.6851	0.6308	0.7013	0.6406	0.7101	0.6356	0.6872	0.6312
16764	0.7474	0.5704	6.7802	0.0392	0.3995	1.0000	16.0000	0.2927	-0.1192	-0.4081	0.2797	-0.1133	-0.4201	0.2117	-0.1058	-0.2596	0.2901	-0.1102	-0.4071	6.7959	0.0361	0.3900	1.0000	16.0000	0.2003	-0.0997	-0.3810	0.1888	-0.1076	-0.4016	0.1387	-0.0997	-0.2803	0.1965	-0.1126	-0.3871	0.6869	0.6333	0.7031	0.6421	0.7104	0.6359	0.6889	0.6329
17145	0.7455	0.5707	6.7807	0.0391	0.4018	1.0000	16.0000	0.2879	-0.1291	-0.4235	0.2757	-0.1226	-0.4322	0.2124	-0.1089	-0.2758	0.2854	-0.1199	-0.4226	6.7964	0.0360	0.3845	1.0000	16.0000	0.1942	-0.1055	-0.3909	0.1847	-0.1126	-0.4092	0.1387	-0.1011	-0.2902	0.1904	-0.1188	-0.3975	0.6869	0.6296	0.7006	0.6383	0.7087	0.6341	0.6878	0.6284
17526	0.7467	0.5715	6.7806	0.0392	0.4026	1.0000	16.0000	0.2910	-0.1197	-0.4138	0.2779	-0.1153	-0.4238	0.2104	-0.1037	-0.2581	0.2883	-0.1163	-0.4136	6.7962	0.0361	0.3858	1.0000	16.0000	0.1985	-0.1035	-0.3846	0.1870	-0.1094	-0.4046	0.1375	-0.0987	-0.2792	0.1947	-0.1136	-0.3906	0.6837	0.6302	0.6999	0.6394	0.7085	0.6340	0.6853	0.6301
17907	0.7479	0.5712	6.7803	0.0392	0.4029	1.0000	16.0000	0.2913	-0.1209	-0.4116	0.2783	-0.1152	-0.4224	0.2108	-0.1049	-0.2595	0.2886	-0.1110	-0.4107	6.7959	0.0362	0.3880	1.0000	16.0000	0.1987	-0.1008	-0.3826	0.1874	-0.1079	-0.4029	0.1377	-0.0990	-0.2799	0.1951	-0.1109	-0.3878	0.6844	0.6306	0.7006	0.6400	0.7091	0.6346	0.6852	0.6294
18288	0.7470	0.5716	6.7806	0.0392	0.4043	1.0000	16.0000	0.2897	-0.1253	-0.4167	0.2770	-0.1176	-0.4261	0.2125	-0.1050	-0.2644	0.2871	-0.1225	-0.4165	6.7963	0.0361	0.3922	1.0000	16.0000	0.1965	-0.1000	-0.3858	0.1863	-0.1104	-0.4047	0.1397	-0.0983	-0.2810	0.1927	-0.1127	-0.3925	0.6867	0.6310	0.7012	0.6399	0.7085	0.6346	0.6885	0.6312
18669	0.7468	0.5712	6.7804	0.0392	0.4060	1.0000	16.0000	0.2905	-0.1246	-0.4157	0.2779	-0.1184	-0.4261	0.2106	-0.1093	-0.2663	0.2879	-0.1167	-0.4151	6.7961	0.0361	0.3931	1.0000	16.0000	0.1977	-0.1040	-0.3869	0.1868	-0.1110	-0.4067	0.1374	-0.1017	-0.2844	0.1939	-0.1176	-0.3936	0.6856	0.6310	0.7019	0.6408	0.7095	0.6350	0.6879	0.6307
19050	0.7477	0.5720	6.7805	0.0392	0.4055	1.0000	16.0000	0.2897	-0.1261	-0.4167	0.2769	-0.1183	-0.4263	0.2103	-0.1066	-0.2648	0.2872	-0.1160	-0.4157	6.7961	0.0361	0.3905	1.0000	16.0000	0.1969	-0.1011	-0.3862	0.1860	-0.1095	-0.4059	0.1371	-0.1003	-0.2835	0.1933	-0.1137	-0.3920	0.6850	0.6299	0.7009	0.6397	0.7094	0.6348	0.6856	0.6284
19431	0.7470	0.5719	6.7806	0.0392	0.4047	1.0000	16.0000	0.2891	-0.1228	-0.4186	0.2767	-0.1167	-0.4269	0.2094	-0.1051	-0.2608	0.2865	-0.1179	-0.4186	6.7963	0.0361	0.3855	1.0000	16.0000	0.1961	-0.0975	-0.3888	0.1857	-0.1082	-0.4069	0.1367	-0.0992	-0.2799	0.1924	-0.1081	-0.3949	0.6862	0.6307	0.7017	0.6405	0.7095	0.6348	0.6877	0.6305
19812	0.7469	0.5716	6.7805	0.0392	0.4037	1.0000	16.0000	0.2896	-0.1241	-0.4159	0.2771	-0.1158	-0.4249	0.2094	-0.1039	-0.2583	0.2870	-0.1180	-0.4156	6.7961	0.0361	0.3894	1.0000	16.0000	0.1968	-0.0962	-0.3860	0.1861	-0.1076	-0.4050	0.1367	-0.0992	-0.2791	0.1931	-0.1068	-0.3918	0.6861	0.6310	0.7021	0.6407	0.7098	0.6350	0.6876	0.6309
20193	0.7471	0.5712	6.7803	0.0392	0.4043	1.0000	16.0000	0.2909	-0.1235	-0.4125	0.2780	-0.1163	-0.4232	0.2113	-0.1053	-0.2612	0.2884	-0.1203	-0.4122	6.7960	0.0361	0.3862	1.0000	16.0000	0.1981	-0.1015	-0.3834	0.1871	-0.1097	-0.4035	0.1383	-0.0990	-0.2803	0.1943	-0.1133	-0.3894	0.6860	0.6316	0.7017	0.6407	0.7093	0.6349	0.6880	0.6320
