	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap
37	[CLS] 2 ) i bekræftende fald findes der da en hemmelig agentvirksomhed ved siden af fet? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 -100 18 18 18 18 18 18 18 -100 18 18 18 6 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0178 0.0063 0.0006 0.0005 0.0685 0.0095 0.0013 0.0010 0.0004 0.0001 0.0001 0.0006 0.0012 0.0017 0.0005 0.0007 0.0000 0.0031 0.0021 0.0006 0.0805 0.0206 0.0068 0.0016 0.0007 0.0006 0.0007 0.0008 0.0009 0.0010 0.0009 0.0009 0.0008 0.0008 0.0008	0.0999 0.0498 0.0061 0.0047 0.3450 0.0729 0.0127 0.0096 0.0037 0.0008 0.0009 0.0057 0.0104 0.0143 0.0048 0.0068 0.0004 0.0252 0.0196 0.0058 0.3639 0.1214 0.0536 0.0149 0.0073 0.0062 0.0069 0.0078 0.0086 0.0090 0.0086 0.0079 0.0074 0.0073 0.0075	0.0006 0.0017 0.0004 0.0002 0.0055 0.0036 0.0007 0.0006 0.0002 0.0000 0.0000 0.0001 0.0001 0.0001 0.0000 0.0001 0.0000 0.0006 0.0011 0.0003 0.0085 0.0035 0.0031 0.0011 0.0005 0.0003 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001	0.0195 0.0071 0.0008 0.0005 0.0879 0.0122 0.0015 0.0011 0.0006 0.0001 0.0001 0.0010 0.0023 0.0023 0.0006 0.0010 0.0000 0.0044 0.0027 0.0008 0.0921 0.0240 0.0091 0.0022 0.0010 0.0008 0.0010 0.0012 0.0013 0.0014 0.0014 0.0013 0.0013 0.0013 0.0013
38	[CLS] det er ulovligt at drive privat efterretningsvirksomhed. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0221 0.1478 0.0069 0.0021 0.0005 0.0000 0.0000 0.0001 0.0004 0.0000 0.0979 0.0021 0.0004 0.0002 0.0004 0.0008 0.0014 0.0017 0.0015 0.0012 0.0010 0.0010 0.0012 0.0015 0.0017 0.0018 0.0018 0.0017 0.0015 0.0014 0.0013 0.0013 0.0013 0.0013 0.0013	0.1194 0.4791 0.0534 0.0192 0.0049 0.0003 0.0002 0.0013 0.0040 0.0001 0.3357 0.0158 0.0040 0.0023 0.0037 0.0072 0.0119 0.0140 0.0126 0.0104 0.0091 0.0092 0.0104 0.0122 0.0138 0.0147 0.0146 0.0138 0.0128 0.0120 0.0114 0.0110 0.0109 0.0109 0.0109	0.0007 0.0057 0.0022 0.0010 0.0003 0.0000 0.0000 0.0000 0.0001 0.0000 0.0011 0.0001 0.0001 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0001 0.0001	0.0243 0.1533 0.0088 0.0028 0.0006 0.0000 0.0000 0.0001 0.0004 0.0000 0.0981 0.0021 0.0004 0.0002 0.0004 0.0012 0.0023 0.0029 0.0025 0.0020 0.0017 0.0017 0.0021 0.0025 0.0030 0.0032 0.0031 0.0029 0.0026 0.0024 0.0022 0.0021 0.0021 0.0021 0.0021
39	[CLS] vi ved, at forsvarsministeren har vidst det. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0200 0.0058 0.0002 0.0000 0.0021 0.0571 0.0094 0.0058 0.0004 0.0000 0.0003 0.0000 0.0000 0.0000 0.0002 0.0009 0.0027 0.0041 0.0031 0.0016 0.0009 0.0006 0.0006 0.0006 0.0006 0.0007 0.0008 0.0008 0.0008 0.0008 0.0009 0.0009 0.0009 0.0009 0.0010	0.1098 0.0463 0.0019 0.0001 0.0182 0.3342 0.0661 0.0450 0.0038 0.0000 0.0029 0.0002 0.0002 0.0004 0.0019 0.0078 0.0201 0.0284 0.0228 0.0135 0.0082 0.0060 0.0054 0.0056 0.0061 0.0067 0.0071 0.0074 0.0075 0.0076 0.0077 0.0079 0.0082 0.0085 0.0088	0.0006 0.0017 0.0001 0.0000 0.0004 0.0144 0.0023 0.0021 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001	0.0219 0.0069 0.0002 0.0000 0.0028 0.0687 0.0108 0.0069 0.0004 0.0000 0.0004 0.0000 0.0000 0.0001 0.0003 0.0017 0.0052 0.0077 0.0058 0.0029 0.0015 0.0010 0.0009 0.0009 0.0010 0.0011 0.0013 0.0013 0.0014 0.0014 0.0014 0.0014 0.0015 0.0016 0.0016
40	[CLS] 3 ) har ministeren løjet om sit og regeringens kendskab til virksomheden? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 9 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0190 0.0025 0.0001 0.0001 0.0465 0.4746 0.0391 0.0240 0.0001 0.0073 0.0007 0.0001 0.0312 0.0209 0.1703 0.0068 0.0006 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0002 0.0003 0.0004 0.0005 0.0006 0.0007 0.0007 0.0007 0.0007	0.1047 0.0225 0.0011 0.0013 0.1910 0.6979 0.1749 0.1322 0.0008 0.0514 0.0066 0.0013 0.1671 0.1296 0.7030 0.0481 0.0061 0.0021 0.0020 0.0023 0.0024 0.0022 0.0020 0.0020 0.0021 0.0023 0.0026 0.0031 0.0040 0.0049 0.0057 0.0062 0.0064 0.0065 0.0066	0.0005 0.0009 0.0001 0.0000 0.0002 0.0007 0.0005 0.0012 0.0000 0.0009 0.0002 0.0000 0.0024 0.0026 0.0223 0.0012 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001	0.0208 0.0029 0.0001 0.0001 0.0466 0.4749 0.0393 0.0251 0.0001 0.0112 0.0012 0.0002 0.0557 0.0316 0.2373 0.0118 0.0009 0.0004 0.0004 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0004 0.0005 0.0007 0.0008 0.0010 0.0011 0.0011 0.0011 0.0011
41	[CLS] 4 ) det er galt, hvis det er sket uden regeringens sikkerhedsudvalgs vidende. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0234 0.0852 0.0023 0.0045 0.0120 0.1263 0.0007 0.0051 0.0025 0.0007 0.2953 0.0063 0.0519 0.0099 0.0125 0.0253 0.0026 0.0000 0.0071 0.0004 0.0001 0.0001 0.0002 0.0004 0.0005 0.0004 0.0004 0.0004 0.0005 0.0006 0.0008 0.0010 0.0011 0.0011 0.0011	0.1223 0.3174 0.0202 0.0339 0.0683 0.3899 0.0059 0.0367 0.0215 0.0067 0.8218 0.0472 0.2777 0.0670 0.0810 0.1457 0.0202 0.0001 0.0442 0.0035 0.0010 0.0008 0.0021 0.0040 0.0048 0.0043 0.0039 0.0041 0.0048 0.0060 0.0073 0.0084 0.0092 0.0095 0.0096	0.0006 0.0023 0.0012 0.0014 0.0007 0.0016 0.0000 0.0004 0.0010 0.0002 0.0240 0.0014 0.0074 0.0016 0.0015 0.0031 0.0004 0.0000 0.0004 0.0001 0.0000 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001	0.0251 0.0865 0.0025 0.0047 0.0121 0.1267 0.0007 0.0052 0.0026 0.0008 0.3060 0.0069 0.0580 0.0107 0.0130 0.0264 0.0028 0.0000 0.0072 0.0004 0.0001 0.0001 0.0002 0.0005 0.0006 0.0006 0.0006 0.0006 0.0008 0.0011 0.0014 0.0017 0.0018 0.0019 0.0019
42	[CLS] 5 ) hvis det er sket med sikkerhedsudvalgets vidende, hvorfor har man sa ikke grebet ind? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 -100 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 9 18 18 16 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0167 0.0150 0.0002 0.0000 0.0002 0.0090 0.0363 0.1267 0.1734 0.4673 0.0704 0.1607 0.0001 0.0015 0.0037 0.0017 0.0003 0.0000 0.0000 0.0000 0.0000 0.0002 0.0001 0.0004 0.0010 0.0022 0.0032 0.0028 0.0017 0.0009 0.0007 0.0006 0.0005 0.0005 0.0006	0.0954 0.0879 0.0018 0.0005 0.0018 0.0517 0.1799 0.4864 0.5925 1.1084 0.3818 0.5213 0.0014 0.0129 0.0259 0.0139 0.0033 0.0000 0.0002 0.0000 0.0001 0.0018 0.0011 0.0035 0.0082 0.0163 0.0224 0.0205 0.0136 0.0085 0.0061 0.0053 0.0051 0.0052 0.0054	0.0005 0.0014 0.0001 0.0000 0.0000 0.0001 0.0014 0.0045 0.0075 0.0234 0.0173 0.0069 0.0000 0.0005 0.0003 0.0003 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0002 0.0002 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001	0.0185 0.0155 0.0002 0.0000 0.0002 0.0089 0.0417 0.1364 0.1821 0.4982 0.0844 0.1748 0.0002 0.0015 0.0037 0.0017 0.0004 0.0000 0.0000 0.0000 0.0000 0.0002 0.0001 0.0006 0.0017 0.0041 0.0061 0.0053 0.0030 0.0015 0.0010 0.0009 0.0008 0.0008 0.0008
43	[CLS] 6 ) eller er der sa meget kludder i efterretningsvæsenet, at man kan sende folk af sted pa selvmordsmissioner? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 18 18 -100 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 0 0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0093 0.0432 0.0009 0.0001 0.0040 0.0139 0.0413 0.0031 0.0036 0.0004 0.0010 0.1739 0.4914 0.0009 0.0171 0.0058 0.0000 0.0012 0.0000 0.0000 0.0002 0.0000 0.0005 0.0036 0.0518 0.0295 0.0030 0.0141 0.0012 0.0015 0.0021 0.0028 0.0027 0.0020 0.0013	0.0638 0.2632 0.0097 0.0011 0.0319 0.0870 0.2289 0.0239 0.0290 0.0047 0.0080 0.4692 0.7035 0.0070 0.0926 0.0404 0.0004 0.0102 0.0003 0.0000 0.0021 0.0005 0.0049 0.0303 0.3037 0.1905 0.0261 0.0920 0.0108 0.0130 0.0171 0.0216 0.0204 0.0161 0.0115	0.0005 0.0093 0.0007 0.0001 0.0005 0.0020 0.0075 0.0004 0.0008 0.0002 0.0000 0.0003 0.0007 0.0000 0.0003 0.0005 0.0000 0.0002 0.0000 0.0000 0.0000 0.0000 0.0002 0.0015 0.0212 0.0141 0.0016 0.0040 0.0004 0.0003 0.0002 0.0001 0.0001 0.0001 0.0001	0.0132 0.0490 0.0011 0.0001 0.0047 0.0251 0.0602 0.0056 0.0056 0.0005 0.0010 0.1751 0.4911 0.0009 0.0181 0.0062 0.0000 0.0021 0.0000 0.0000 0.0003 0.0001 0.0006 0.0047 0.0644 0.0332 0.0038 0.0239 0.0018 0.0024 0.0035 0.0050 0.0048 0.0036 0.0023
44	[CLS] 7 ) hvis der findes et privat efterretningsvæsen, kan vi sa være sikre pa, at de ikke ogsa render rundt og snager i almindelige danskeres forhold? [SEP] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 -100 18 18 1 18 18 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0091 0.0092 0.0001 0.0000 0.0003 0.0003 0.0001 0.0001 0.0025 0.0000 0.0001 0.0017 0.0015 0.0000 0.0022 0.0040 0.0000 0.0002 0.0004 0.0005 0.0000 0.0007 0.0041 0.0059 0.0000 0.0005 0.0143 0.0000 0.0004 0.0001 0.0001 0.0006 0.3484 0.0081 0.0003	0.0566 0.0557 0.0010 0.0004 0.0031 0.0029 0.0008 0.0011 0.0202 0.0002 0.0007 0.0136 0.0129 0.0005 0.0163 0.0263 0.0003 0.0016 0.0044 0.0047 0.0001 0.0062 0.0289 0.0372 0.0000 0.0050 0.0777 0.0006 0.0045 0.0010 0.0010 0.0054 0.6733 0.0493 0.0029	0.0002 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0000 0.0000 0.0001 0.0003 0.0000 0.0001 0.0001 0.0000 0.0000 0.0002 0.0001 0.0000 0.0001 0.0002 0.0003 0.0000 0.0000 0.0002 0.0000 0.0002 0.0001 0.0000 0.0001 0.0017 0.0003 0.0001	0.0098 0.0096 0.0001 0.0000 0.0004 0.0004 0.0001 0.0002 0.0040 0.0000 0.0001 0.0018 0.0016 0.0001 0.0022 0.0040 0.0000 0.0002 0.0007 0.0007 0.0000 0.0010 0.0073 0.0113 0.0000 0.0007 0.0145 0.0001 0.0005 0.0001 0.0001 0.0007 0.3506 0.0082 0.0003
45	[CLS] statsministeren har nu bedt sin departementschef, peter wiese, undersøge sagen? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 9 -100 16 -100 -100 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 9 16 16 16 18 18 18 6 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0134 0.0415 0.0034 0.0305 0.0006 0.0358 0.2514 0.0002 0.0016 0.2184 0.0011 0.2140 0.0526 0.0000 0.0111 0.4996 0.0860 0.0380 0.0004 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0003 0.0003 0.0004	0.0780 0.2453 0.0268 0.1660 0.0058 0.1737 0.6217 0.0017 0.0132 0.5573 0.0095 0.5325 0.2779 0.0001 0.0648 0.7798 0.3732 0.1906 0.0042 0.0009 0.0003 0.0002 0.0002 0.0003 0.0006 0.0008 0.0011 0.0013 0.0015 0.0017 0.0019 0.0022 0.0026 0.0031 0.0036	0.0003 0.0070 0.0009 0.0064 0.0003 0.0023 0.0064 0.0000 0.0002 0.0018 0.0002 0.0022 0.0122 0.0000 0.0005 0.0132 0.0056 0.0028 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000	0.0146 0.0462 0.0034 0.0317 0.0006 0.0366 0.2527 0.0002 0.0017 0.2184 0.0011 0.2144 0.0586 0.0000 0.0112 0.5024 0.0870 0.0386 0.0004 0.0001 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0001 0.0002 0.0002 0.0002 0.0003 0.0003 0.0004 0.0005 0.0006
46	[CLS]'det virker'faret ', men det er interessant, hvis regeringens sikkerhedsudvalg og statsministeren ikke har været underrettet om missionen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0140 0.0005 0.0087 0.0204 0.0001 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0253 0.0000 0.0005 0.0012 0.0001 0.0004 0.0000 0.0011 0.0000 0.0001 0.0001 0.0003 0.0000 0.0025 0.0000 0.0131 0.0003 0.0003 0.0004 0.0006 0.0007 0.0007 0.0006 0.0005	0.0810 0.0046 0.0652 0.1380 0.0009 0.0032 0.0001 0.0000 0.0001 0.0005 0.0004 0.1394 0.0001 0.0045 0.0100 0.0006 0.0035 0.0002 0.0101 0.0005 0.0006 0.0007 0.0026 0.0004 0.0205 0.0002 0.0843 0.0032 0.0032 0.0037 0.0054 0.0066 0.0068 0.0058 0.0047	0.0004 0.0001 0.0030 0.0076 0.0000 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0012 0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0000 0.0013 0.0001 0.0001 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001	0.0152 0.0007 0.0128 0.0283 0.0001 0.0003 0.0000 0.0000 0.0000 0.0001 0.0000 0.0444 0.0000 0.0005 0.0012 0.0001 0.0004 0.0000 0.0012 0.0001 0.0001 0.0001 0.0003 0.0000 0.0033 0.0000 0.0178 0.0005 0.0006 0.0007 0.0010 0.0011 0.0011 0.0009 0.0007
47	[CLS] det er ligeledes interessant, hvad regeringen vil med redegørelsen i det udenrigspolitiske nævn : om den vil søge at lave en dækmanøvre, eller om det er begyndelsen til en [SEP]	-100 18 18 18 18 18 18 18 18 18 18 18 6 15 15 18 18 18 18 18 18 18 18 18 -100 -100 18 18 18 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0017 0.0145 0.0011 0.0064 0.0851 0.0000 0.0038 0.0239 0.0008 0.0000 0.0000 0.0003 0.0022 0.0031 0.0031 0.0002 0.0008 0.0024 0.0011 0.0220 0.0067 0.0008 0.0001 0.0006 0.0004 0.0022 0.0000 0.0002 0.0026 0.0028 0.0004 0.0017 0.0000 0.0001 0.0044	0.0138 0.0892 0.0098 0.0440 0.3692 0.0002 0.0283 0.1349 0.0071 0.0005 0.0004 0.0024 0.0167 0.0239 0.0250 0.0023 0.0074 0.0198 0.0107 0.1239 0.0476 0.0074 0.0007 0.0052 0.0039 0.0165 0.0004 0.0022 0.0196 0.0223 0.0044 0.0155 0.0001 0.0006 0.0319	0.0001 0.0010 0.0001 0.0006 0.0104 0.0000 0.0003 0.0016 0.0001 0.0000 0.0000 0.0000 0.0000 0.0002 0.0005 0.0001 0.0001 0.0008 0.0005 0.0031 0.0008 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0003 0.0002 0.0006 0.0000 0.0000 0.0004	0.0022 0.0226 0.0016 0.0091 0.1378 0.0000 0.0040 0.0265 0.0009 0.0000 0.0000 0.0003 0.0023 0.0041 0.0033 0.0002 0.0009 0.0027 0.0018 0.0404 0.0104 0.0014 0.0001 0.0008 0.0005 0.0024 0.0000 0.0002 0.0027 0.0030 0.0005 0.0019 0.0000 0.0001 0.0079
48	[CLS]'besluttet er sa meget sagt, vi fik ikke noget valg. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 9 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0200 0.0010 0.2939 0.1404 0.2397 0.0010 0.0002 0.0000 0.0001 0.0002 0.0001 0.0001 0.0090 0.0007 0.2973 0.0110 0.0003 0.0000 0.0000 0.0000 0.0001 0.0001 0.0002 0.0002 0.0003 0.0003 0.0004 0.0005 0.0006 0.0008 0.0009 0.0009 0.0010 0.0010 0.0010	0.1094 0.0088 1.0436 0.5637 0.7193 0.0086 0.0022 0.0000 0.0013 0.0016 0.0006 0.0012 0.0558 0.0057 0.6100 0.0625 0.0026 0.0004 0.0003 0.0006 0.0010 0.0015 0.0021 0.0025 0.0028 0.0032 0.0039 0.0047 0.0058 0.0068 0.0077 0.0082 0.0085 0.0086 0.0087	0.0006 0.0002 0.0575 0.0253 0.0333 0.0003 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0002 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001	0.0218 0.0016 0.4684 0.2402 0.4480 0.0017 0.0002 0.0000 0.0002 0.0003 0.0001 0.0002 0.0103 0.0007 0.2974 0.0110 0.0003 0.0000 0.0000 0.0001 0.0001 0.0002 0.0003 0.0004 0.0004 0.0005 0.0006 0.0008 0.0010 0.0013 0.0015 0.0016 0.0016 0.0016 0.0016
49	[CLS] hvis vi ikke var gaet i arbejde, var arbejdet blevet stillet frit, og sa ville mindst 150 kritiske folk ikke være kommet ind igen, og de 42 pa fyrings [SEP]	-100 18 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0027 0.0008 0.0002 0.0000 0.0000 0.0386 0.2169 0.0007 0.0280 0.0000 0.0001 0.0004 0.0011 0.0003 0.0006 0.0000 0.0000 0.0031 0.0000 0.0001 0.0001 0.0021 0.0005 0.0001 0.0001 0.0011 0.0002 0.0004 0.0000 0.0000 0.0004 0.0066 0.0010 0.0012 0.0061	0.0218 0.0084 0.0024 0.0002 0.0001 0.1647 0.5696 0.0067 0.1473 0.0001 0.0007 0.0038 0.0100 0.0037 0.0051 0.0001 0.0001 0.0216 0.0005 0.0007 0.0016 0.0186 0.0054 0.0010 0.0016 0.0105 0.0017 0.0040 0.0000 0.0000 0.0040 0.0417 0.0083 0.0100 0.0400	0.0001 0.0002 0.0001 0.0000 0.0000 0.0003 0.0045 0.0002 0.0017 0.0000 0.0000 0.0000 0.0003 0.0002 0.0001 0.0000 0.0000 0.0001 0.0000 0.0000 0.0000 0.0004 0.0002 0.0000 0.0001 0.0003 0.0001 0.0001 0.0000 0.0000 0.0000 0.0002 0.0001 0.0001 0.0003	0.0036 0.0010 0.0003 0.0000 0.0000 0.0378 0.2140 0.0007 0.0290 0.0000 0.0001 0.0004 0.0011 0.0004 0.0006 0.0000 0.0000 0.0032 0.0001 0.0001 0.0002 0.0029 0.0007 0.0001 0.0002 0.0013 0.0002 0.0006 0.0000 0.0000 0.0006 0.0128 0.0019 0.0022 0.0113
50	[CLS] de to er pa den oprindelige fyringsliste, som i øjeblikket er trukket tilbage, mens ledelsen og tillidsfolkene prøver at finde alternative løsninger. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 6 6 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0098 0.0833 0.0019 0.0018 0.0012 0.0031 0.0253 0.0002 0.0013 0.0000 0.0000 0.0002 0.0502 0.0011 0.0350 0.0045 0.0001 0.4690 0.1548 0.0004 0.0007 0.0000 0.0001 0.0004 0.0022 0.0027 0.0028 0.0000 0.0012 0.0000 0.0000 0.0001 0.0001 0.0002 0.0003	0.0611 0.3352 0.0165 0.0154 0.0108 0.0257 0.1370 0.0022 0.0117 0.0000 0.0003 0.0022 0.2074 0.0097 0.1895 0.0334 0.0009 0.7586 0.5938 0.0040 0.0065 0.0006 0.0015 0.0039 0.0186 0.0222 0.0212 0.0000 0.0095 0.0003 0.0003 0.0006 0.0013 0.0021 0.0029	0.0005 0.0050 0.0008 0.0006 0.0004 0.0011 0.0025 0.0001 0.0002 0.0000 0.0000 0.0000 0.0004 0.0002 0.0044 0.0011 0.0000 0.0058 0.0140 0.0001 0.0002 0.0000 0.0000 0.0000 0.0002 0.0003 0.0002 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001	0.0105 0.0882 0.0025 0.0020 0.0014 0.0038 0.0479 0.0004 0.0018 0.0000 0.0000 0.0002 0.0509 0.0011 0.0377 0.0047 0.0001 0.4751 0.1700 0.0004 0.0008 0.0001 0.0002 0.0006 0.0031 0.0037 0.0030 0.0000 0.0012 0.0000 0.0000 0.0001 0.0002 0.0003 0.0004
